,node1,node2,adamic_adar,common_neighbors,preferential_attachment,total_neighbors,similarity,label
48,63043,63049,3.83741218658852,10.0,187.0,18.0,0.0,1
49,46879,46882,3.3662884287409103,7.0,64.0,9.0,0.0,1
50,164159,31891,0.0,0.0,81.0,30.0,0.0,0
51,143430,31892,0.0,0.0,1782.0,93.0,0.0,0
52,55156,55157,4.0567045983605,10.0,121.0,12.0,0.0,1
53,269889,31891,0.267546386419054,1.0,45.0,17.0,0.0,0
54,53622,53628,3.3662884287409103,7.0,64.0,9.0,0.0,1
55,41204,41218,11.7833230044408,31.0,2160.0,62.0,0.626086956521739,1
56,41204,41218,11.7833230044408,31.0,2160.0,62.0,0.626086956521739,1
57,51801,57438,4.25738735612185,14.0,1056.0,51.0,0.0,1
58,88761,31892,0.0,0.0,1584.0,90.0,0.0,0
59,62305,62307,4.262125557297799,11.0,144.0,13.0,0.0,1
60,180264,31891,0.0,0.0,42.0,17.0,0.0,0
61,180981,31891,0.0,0.0,33.0,14.0,0.0,0
62,55302,55304,2.85549137935143,6.0,49.0,8.0,0.0,1
63,56131,56132,4.941216894564652,15.0,256.0,17.0,0.0,1
64,72897,31892,0.0,0.0,462.0,73.0,0.0,0
65,100580,31892,0.0,0.0,1056.0,82.0,0.0,0
66,189148,31892,0.0,0.0,1584.0,90.0,0.0,0
67,45137,56818,7.6008779676555,24.0,999.0,40.0,0.0,1
68,162325,31892,0.0,0.0,2046.0,97.0,0.0,0
69,61630,61631,3.5355768886442,8.0,81.0,10.0,1.0,1
70,61630,61631,3.5355768886442,8.0,81.0,10.0,1.0,1
71,151919,31892,0.0,0.0,528.0,74.0,0.0,0
72,69811,31892,0.169494474237384,1.0,3762.0,122.0,0.0,0
73,92498,31892,0.169494474237384,1.0,8712.0,197.0,0.0,0
74,213214,31892,0.0,0.0,1650.0,91.0,0.0,0
75,57567,57568,4.2860136311237405,12.0,260.0,21.0,0.0,1
76,57286,57287,1.03836732598386,2.0,24.0,9.0,0.0,1
77,257508,31892,0.0,0.0,1188.0,84.0,0.0,0
78,141152,31891,0.23868315209103,1.0,75.0,27.0,0.0,0
79,46084,46092,3.70859206019396,11.0,324.0,28.0,0.0,1
80,201828,31892,0.0,0.0,858.0,79.0,0.0,0
81,98309,31892,0.0,0.0,2772.0,108.0,0.0,0
82,56449,56452,4.9395583085843215,15.0,336.0,22.0,0.0,1
83,204032,31892,0.0,0.0,1320.0,86.0,0.0,0
84,46882,46884,3.3662884287409103,7.0,64.0,9.0,0.0,1
85,38000,38002,4.67845494301536,12.0,169.0,14.0,1.0,1
86,38000,38002,4.67845494301536,12.0,169.0,14.0,1.0,1
87,176494,31892,0.0,0.0,396.0,72.0,0.0,0
88,36709,36716,3.8532790369159597,9.0,100.0,11.0,0.0,1
89,32956,32968,5.32434022085387,15.0,256.0,17.0,1.0,1
90,42312,42319,2.38731329718186,6.0,63.0,10.0,0.0,1
91,64282,64283,2.0377053846311797,5.0,120.0,21.0,0.0,1
92,42312,42320,2.5538939023174905,6.0,224.0,33.0,0.0,1
93,162315,31892,0.0,0.0,2046.0,97.0,0.0,0
94,137773,31892,0.0,0.0,2508.0,104.0,0.0,0
95,56181,56182,2.58833816106839,6.0,147.0,22.0,0.0,1
96,35533,52893,4.3420875591780606,15.0,2624.0,90.0,0.0,1
97,269516,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
98,36283,49794,1.2595510333057,4.0,72.0,13.0,0.0,1
99,99410,31892,0.169494474237384,1.0,4224.0,129.0,0.0,0
100,261564,31892,0.0,0.0,132.0,68.0,0.0,0
101,153044,31892,0.0,0.0,264.0,70.0,0.0,0
102,204986,31891,0.23868315209103,1.0,12.0,6.0,0.0,0
103,35545,31892,0.0,0.0,3234.0,115.0,0.0,0
104,58435,58437,5.124017303043789,14.0,2625.0,176.0,0.0,1
105,45965,45971,8.5826681775584,24.0,1150.0,47.0,0.0,1
106,124275,31892,0.0,0.0,1056.0,82.0,0.0,0
107,220463,31892,0.0,0.0,264.0,70.0,0.0,0
108,38299,48132,6.68893175830266,24.0,7280.0,147.0,0.0,1
109,106239,31892,0.233075271708509,1.0,2442.0,102.0,0.0,0
110,73081,31892,0.0,0.0,5412.0,148.0,0.0,0
111,126737,31892,0.0,0.0,594.0,75.0,0.0,0
112,45527,45539,5.16977122296397,14.0,225.0,16.0,1.0,1
113,73277,31892,0.0,0.0,2640.0,106.0,0.0,0
114,56380,56386,2.81209522058999,9.0,204.0,20.0,0.0,1
115,62628,31892,0.0,0.0,660.0,76.0,0.0,0
116,58440,58447,4.9483667953159,14.0,225.0,16.0,0.0,1
117,56129,56131,4.9829616658830895,15.0,368.0,24.0,0.0,1
118,51025,51029,2.4221154302300802,4.0,25.0,6.0,1.0,1
119,43068,43075,2.0495017388028,5.0,96.0,17.0,0.0,1
120,38813,38816,2.5697834512507596,6.0,231.0,34.0,0.0,1
121,95291,31892,0.169494474237384,1.0,1122.0,82.0,0.0,0
122,156105,31892,0.0,0.0,660.0,76.0,0.0,0
123,193493,31892,0.169494474237384,1.0,264.0,69.0,0.0,0
124,46790,46792,1.07973370086422,2.0,9.0,4.0,1.0,1
125,46790,46792,1.07973370086422,2.0,9.0,4.0,1.0,1
126,50871,50878,3.65310895255785,10.0,847.0,78.0,0.0,1
127,226477,31892,0.0,0.0,990.0,81.0,0.0,0
128,88762,31892,0.0,0.0,1254.0,85.0,0.0,0
129,145537,31892,0.0,0.0,726.0,77.0,0.0,0
130,58427,58430,2.25590010898389,4.0,25.0,6.0,0.0,1
131,140495,31891,0.0,0.0,54.0,21.0,0.0,0
132,46159,62949,10.3774222504353,39.0,7200.0,181.0,0.0,1
133,53636,53639,3.3662884287409103,7.0,64.0,9.0,0.0,1
134,183443,31892,0.477584555383948,2.0,1716.0,90.0,0.0,0
135,50729,50732,3.64095690650735,4.0,572.0,44.0,0.0,1
136,128020,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
137,249428,31891,0.0,0.0,12.0,7.0,0.0,0
138,106229,31891,0.0,0.0,75.0,28.0,0.0,0
139,65044,31892,0.0,0.0,528.0,74.0,0.0,0
140,64988,64999,4.20480781345128,12.0,325.0,26.0,0.0,1
141,41824,41829,5.55879699412066,17.0,324.0,19.0,1.0,1
142,100576,31892,0.0,0.0,1056.0,82.0,0.0,0
143,229096,31892,0.0,0.0,1584.0,90.0,0.0,0
144,248878,31892,0.0,0.0,528.0,74.0,0.0,0
145,128467,31892,0.0,0.0,2112.0,98.0,0.0,0
146,198149,31892,0.0,0.0,462.0,73.0,0.0,0
147,43021,51338,2.07398379705351,6.0,759.0,50.0,0.0,1
148,54524,54526,2.18085598706726,5.0,78.0,14.0,0.0,1
149,42079,58838,7.225479329003072,26.0,6930.0,217.0,0.0,1
150,183438,31891,0.0,0.0,51.0,20.0,0.0,0
151,50870,50874,3.6122368119306802,10.0,440.0,41.0,0.0,1
152,55890,31892,0.169494474237384,1.0,1518.0,88.0,0.0,0
153,59002,59019,4.7023026755630895,13.0,196.0,15.0,0.0,1
154,46673,46681,4.8283445943421395,13.0,392.0,29.0,0.0,1
155,97376,31891,0.0,0.0,15.0,8.0,0.0,0
156,55564,55566,2.16404256133344,3.0,16.0,5.0,1.0,1
157,55564,55566,2.16404256133344,3.0,16.0,5.0,1.0,1
158,43953,43954,1.27976691575222,3.0,1368.0,71.0,0.0,1
159,141155,31892,0.31066746727980604,1.0,858.0,78.0,0.0,0
160,50537,31892,0.4170323914242461,1.0,264.0,69.0,0.0,0
161,59906,59912,3.0833900542185004,6.0,49.0,8.0,1.0,1
162,266427,31892,0.0,0.0,660.0,76.0,0.0,0
163,229095,31892,0.0,0.0,858.0,79.0,0.0,0
164,36239,36241,1.61927825883172,3.0,54.0,12.0,0.0,1
165,54566,31892,0.0,0.0,528.0,74.0,0.0,0
166,31892,60807,6.6661694628293215,21.0,4884.0,119.0,0.0,1
167,153068,31892,0.254334778144042,1.0,1716.0,91.0,0.0,0
168,98324,31892,0.0,0.0,5412.0,148.0,0.0,0
169,54163,31892,0.0,0.0,396.0,72.0,0.0,0
170,61195,62959,10.3814707788741,39.0,6811.0,149.0,0.0,1
171,57395,57396,3.9076621886702494,7.0,584.0,74.0,0.6534653465346529,1
172,57395,57396,3.9076621886702494,7.0,584.0,74.0,0.6534653465346529,1
173,56136,56137,5.03080562410507,15.0,640.0,41.0,0.0,1
174,33193,41314,1.6638817073941299,4.0,180.0,37.0,0.0,1
175,32721,31892,0.0,0.0,2904.0,110.0,0.0,0
176,41202,41215,5.67012554477531,18.0,361.0,20.0,1.0,1
177,51338,31892,0.0,0.0,2178.0,99.0,0.0,0
178,59770,59772,2.87653620199892,7.0,240.0,31.0,0.0,1
179,72460,31892,0.0,0.0,594.0,75.0,0.0,0
180,50115,59772,2.78067906054285,7.0,104.0,14.0,0.0,1
181,47375,47377,1.84512464527081,3.0,16.0,5.0,0.0,1
182,57566,57568,4.2860136311237405,12.0,260.0,21.0,0.0,1
183,46011,46013,2.16404256133344,3.0,16.0,5.0,1.0,1
184,46011,46013,2.16404256133344,3.0,16.0,5.0,1.0,1
185,243052,31891,0.0,0.0,24.0,11.0,0.0,0
186,181173,31892,0.0,0.0,1122.0,83.0,0.0,0
187,65299,31892,0.0,0.0,396.0,72.0,0.0,0
188,162314,31892,0.0,0.0,2046.0,97.0,0.0,0
189,43022,31891,0.0,0.0,48.0,19.0,0.0,0
190,43148,48009,3.4618118585328297,12.0,1131.0,88.0,0.0,1
191,132601,31892,0.0,0.0,594.0,75.0,0.0,0
192,233925,31892,0.0,0.0,528.0,74.0,0.0,0
193,129904,31892,0.169494474237384,1.0,924.0,79.0,0.0,0
194,56552,56556,3.84841557005145,10.0,121.0,12.0,0.0,1
195,180688,31891,0.0,0.0,21.0,10.0,0.0,0
196,226369,31892,0.0,0.0,594.0,75.0,0.0,0
197,98342,31892,0.0,0.0,2838.0,109.0,0.0,0
198,41828,41839,7.72063418330889,22.0,529.0,24.0,0.0,1
199,59528,59537,2.67439364147657,6.0,119.0,18.0,0.0,1
200,106232,31892,0.233075271708509,1.0,1650.0,90.0,0.0,0
201,46612,46615,1.36535883994026,3.0,20.0,6.0,0.658227848101266,1
202,45561,45565,2.46569243213867,6.0,371.0,54.0,0.0,1
203,47579,47581,0.0,0.0,7.0,8.0,0.39449541284403705,1
204,47579,47581,0.0,0.0,7.0,8.0,0.39449541284403705,1
205,50642,56904,4.61630263519409,12.0,870.0,47.0,0.0,1
206,110247,31892,0.0,0.0,594.0,75.0,0.0,0
207,138029,31892,0.0,0.0,1188.0,84.0,0.0,0
208,58651,58652,2.48533973823845,4.0,25.0,6.0,0.0,1
209,57820,31892,0.0,0.0,13992.0,278.0,0.0,0
210,49080,53045,4.223071419520241,13.0,493.0,33.0,0.0,1
211,169293,31892,0.169494474237384,1.0,198.0,68.0,0.0,0
212,224137,31892,0.0,0.0,594.0,75.0,0.0,0
213,54508,54510,4.42525390089236,14.0,270.0,19.0,0.0,1
214,57162,57167,3.3662884287409103,7.0,64.0,9.0,0.0,1
215,66596,31892,0.169494474237384,1.0,792.0,77.0,0.0,0
216,42457,42458,1.82047845325367,2.0,9.0,4.0,0.0,1
217,92137,31892,0.0,0.0,594.0,75.0,0.0,0
218,62706,62708,3.02986941572894,7.0,64.0,9.0,0.0,1
219,87767,31892,0.281266414062728,1.0,330.0,70.0,0.0,0
220,64074,64077,2.9719213162306,6.0,84.0,13.0,0.0,1
221,65228,31892,0.0,0.0,594.0,75.0,0.0,0
222,65008,65009,3.70321772376517,9.0,100.0,11.0,0.0,1
223,65228,65234,2.7062076150869,8.0,2223.0,248.0,0.0,1
224,233927,31892,0.0,0.0,528.0,74.0,0.0,0
225,203052,31892,0.0,0.0,2376.0,102.0,0.0,0
226,67560,31891,0.0,0.0,111.0,40.0,0.0,0
227,274234,31891,0.0,0.0,57.0,22.0,0.0,0
228,48903,48906,3.00378619375201,6.0,49.0,8.0,0.0,1
229,98325,31892,0.0,0.0,4884.0,140.0,0.0,0
230,81812,31892,0.0,0.0,660.0,76.0,0.0,0
231,35712,35716,3.9862242248604898,10.0,165.0,16.0,0.0,1
232,80810,31892,0.0,0.0,1650.0,91.0,0.0,0
233,69810,31891,0.0,0.0,57.0,22.0,0.0,0
234,47048,53147,3.4892503687362098,8.0,5640.0,251.0,0.0,1
235,189151,31892,0.0,0.0,1584.0,90.0,0.0,0
236,43946,63047,7.0120404850767,17.0,520.0,29.0,0.0,1
237,257525,31892,0.0,0.0,990.0,81.0,0.0,0
238,162335,31892,0.0,0.0,2310.0,101.0,0.0,0
239,57911,57912,9.29992119650668,32.0,2537.0,70.0,0.0,1
240,37653,48482,1.44269504088896,1.0,72.0,17.0,0.0,1
241,46385,47047,3.88027893707955,10.0,418.0,39.0,0.0,1
242,61608,31891,0.0,0.0,57.0,22.0,0.0,0
243,38002,38006,4.67845494301536,12.0,169.0,14.0,0.0,1
244,38286,51131,1.2291682155306398,2.0,201.0,68.0,0.0,1
245,175361,31891,0.0,0.0,84.0,31.0,0.0,0
246,49153,31891,0.0,0.0,261.0,90.0,0.0,0
247,63043,63046,4.90624126769836,12.0,340.0,25.0,0.0,1
248,47807,61785,2.31614698384943,5.0,228.0,39.0,0.0,1
249,61290,61292,2.16404256133344,3.0,32.0,9.0,0.0,1
250,239194,31892,0.0,0.0,726.0,77.0,0.0,0
251,238599,31892,0.0,0.0,462.0,73.0,0.0,0
252,53371,53383,4.3216836935442,13.0,1162.0,84.0,0.0,1
253,48162,48167,3.0301146742127205,7.0,64.0,9.0,1.0,1
254,120055,31892,0.0,0.0,2508.0,104.0,0.0,0
255,53717,53718,1.44269504088896,1.0,10.0,6.0,1.0,1
256,53717,53718,1.44269504088896,1.0,10.0,6.0,1.0,1
257,85247,31892,0.169494474237384,1.0,1254.0,84.0,0.0,0
258,230466,31891,0.0,0.0,24.0,11.0,0.0,0
259,55881,31892,0.0,0.0,1584.0,90.0,0.0,0
260,62510,62511,3.18931564601365,8.0,225.0,26.0,0.0,1
261,69808,31892,0.0,0.0,198.0,69.0,0.0,0
262,201041,31892,0.0,0.0,330.0,71.0,0.0,0
263,67623,31892,0.0,0.0,2508.0,104.0,0.0,0
264,70969,31891,0.0,0.0,24.0,11.0,0.0,0
265,71474,31892,0.0,0.0,4224.0,130.0,0.0,0
266,51846,59587,2.44561313188054,7.0,240.0,31.0,0.0,1
267,66033,31891,0.267546386419054,1.0,63.0,23.0,0.0,0
268,118397,31892,0.0,0.0,264.0,70.0,0.0,0
269,49416,49417,3.3662884287409103,7.0,64.0,9.0,0.0,1
270,65569,31892,0.294014103795206,1.0,2838.0,108.0,0.0,0
271,250706,31891,0.0,0.0,42.0,17.0,0.0,0
272,138245,31892,0.169494474237384,1.0,462.0,72.0,0.0,0
273,38669,59255,2.22467856390108,4.0,1155.0,232.0,0.0,1
274,146770,31891,0.0,0.0,9.0,6.0,0.0,0
275,54502,54508,4.4975490695878495,14.0,522.0,33.0,0.0,1
276,39190,51846,2.62499656879179,7.0,330.0,34.0,0.408163265306122,1
277,63130,63136,2.95235773296683,7.0,64.0,9.0,1.0,1
278,39593,39603,4.61144383489809,12.0,182.0,15.0,0.0,1
279,191817,31892,0.0,0.0,1122.0,83.0,0.0,0
280,199870,31892,0.169494474237384,1.0,330.0,70.0,0.0,0
281,33193,38447,1.53456518403768,3.0,13140.0,398.0,0.0,1
282,64821,64827,2.9658325961058396,6.0,63.0,10.0,0.0,1
283,229102,31892,0.0,0.0,1188.0,84.0,0.0,0
284,63587,63607,7.5961669943249595,27.0,1232.0,45.0,0.0,1
285,117723,31892,0.24524606180983,1.0,2310.0,100.0,0.0,0
286,55489,55491,2.93876108491761,6.0,49.0,8.0,1.0,1
287,55489,55491,2.93876108491761,6.0,49.0,8.0,1.0,1
288,43435,31892,0.0,0.0,1584.0,90.0,0.0,0
289,50115,59774,2.78067906054285,7.0,104.0,14.0,0.0,1
290,59530,59531,5.00089623808461,12.0,169.0,14.0,1.0,1
291,59530,59531,5.00089623808461,12.0,169.0,14.0,1.0,1
292,41206,64265,9.915094822953053,37.0,5684.0,128.0,0.0,1
293,162155,31892,0.7697243502066441,3.0,462.0,70.0,0.0,0
294,65966,31892,0.0,0.0,1584.0,90.0,0.0,0
295,89943,31892,0.0,0.0,726.0,77.0,0.0,0
296,37803,55677,0.0,0.0,8.0,9.0,0.279475982532751,1
297,47373,47375,1.84512464527081,3.0,16.0,5.0,1.0,1
298,47083,49336,6.27678870530164,21.0,10580.0,186.0,0.0,1
299,53168,54938,1.82047845325367,2.0,69.0,24.0,0.0,1
300,32962,32967,5.32434022085387,15.0,256.0,17.0,0.0,1
301,53265,53266,2.1829337925826398,4.0,25.0,6.0,0.0,1
302,46681,46688,4.74952304115261,13.0,196.0,15.0,0.0,1
303,50622,50623,3.22474233598972,7.0,64.0,9.0,0.0,1
304,212215,31892,0.233075271708509,1.0,1782.0,92.0,0.0,0
305,62033,62037,3.57570853844521,8.0,666.0,75.0,0.0,1
306,53784,53787,3.16056929611388,8.0,81.0,10.0,0.0,1
307,131664,31892,0.0,0.0,462.0,73.0,0.0,0
308,93584,31892,0.0,0.0,1320.0,86.0,0.0,0
309,57007,57820,17.7612202161173,79.0,17808.0,217.0,0.0,1
310,55303,62505,4.4987552183315405,12.0,825.0,46.0,0.0,1
311,109828,31892,0.169494474237384,1.0,1914.0,94.0,0.0,0
312,49079,49080,10.416760198294599,28.0,1711.0,60.0,0.422797089733226,1
313,42619,57841,11.6695459603206,42.0,5301.0,108.0,0.0,1
314,62296,62306,4.262125557297799,11.0,144.0,13.0,0.0,1
315,60372,60375,3.3662884287409103,7.0,64.0,9.0,0.0,1
316,63601,63610,7.56032273576099,27.0,784.0,29.0,0.0,1
317,54429,54432,2.48533973823845,4.0,25.0,6.0,1.0,1
318,110250,31892,0.0,0.0,594.0,75.0,0.0,0
319,73287,31892,0.477584555383948,2.0,3564.0,118.0,0.0,0
320,62621,62625,3.48592277205158,9.0,100.0,11.0,0.0,1
321,269511,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
322,41033,41034,3.56476047488388,8.0,81.0,10.0,0.0,1
323,45325,45329,2.60844124114738,7.0,536.0,68.0,0.0,1
324,257527,31892,0.0,0.0,990.0,81.0,0.0,0
325,42285,31892,0.0,0.0,8448.0,194.0,0.0,0
326,52144,52145,3.0833900542185004,6.0,49.0,8.0,0.0,1
327,60985,60986,2.8678967829276605,7.0,64.0,9.0,0.0,1
328,209515,31892,0.0,0.0,660.0,76.0,0.0,0
329,47543,47545,2.7905531327562403,5.0,36.0,7.0,0.0,1
330,37887,47083,3.5011780642342996,12.0,11155.0,200.0,0.0,1
331,118383,31891,0.0,0.0,57.0,22.0,0.0,0
332,41727,41729,3.64095690650735,8.0,81.0,10.0,1.0,1
333,41727,41729,3.64095690650735,8.0,81.0,10.0,1.0,1
334,47771,47773,7.08683566866305,18.0,1800.0,68.0,0.484883720930233,1
335,38447,65231,2.0709456068127703,7.0,16425.0,403.0,0.0,1
336,138246,31892,0.169494474237384,1.0,462.0,72.0,0.0,0
337,143433,31892,0.0,0.0,990.0,81.0,0.0,0
338,62291,62292,2.7905531327562403,5.0,36.0,7.0,0.0,1
339,61632,61634,3.5882668975757794,8.0,108.0,13.0,0.0,1
340,35877,35880,3.08096331182837,7.0,64.0,9.0,1.0,1
341,41210,41214,5.67012554477531,18.0,361.0,20.0,0.0,1
342,42080,58599,2.9536536441913803,9.0,1504.0,101.0,0.0,1
343,53604,53606,4.28469610509728,11.0,144.0,13.0,0.0,1
344,39063,31892,0.0,0.0,264.0,70.0,0.0,0
345,56130,56136,4.9829616658830895,15.0,368.0,24.0,0.0,1
346,164162,31891,0.0,0.0,33.0,14.0,0.0,0
347,71766,31892,0.0,0.0,1386.0,87.0,0.0,0
348,160333,31892,0.30010162850041305,1.0,594.0,74.0,0.0,0
349,64652,31891,0.0,0.0,78.0,29.0,0.0,0
350,37601,48011,6.73630485862646,20.0,897.0,42.0,0.0,1
351,65005,65011,3.70321772376517,9.0,100.0,11.0,0.0,1
352,255889,31892,0.0,0.0,528.0,74.0,0.0,0
353,65236,31892,0.0,0.0,990.0,81.0,0.0,0
354,41733,41735,3.64095690650735,8.0,81.0,10.0,0.0,1
355,115794,31892,0.0,0.0,1254.0,85.0,0.0,0
356,45661,31891,0.0,0.0,30.0,13.0,0.0,0
357,62068,62075,2.7905531327562403,5.0,36.0,7.0,0.0,1
358,153058,31892,0.254334778144042,1.0,1716.0,91.0,0.0,0
359,47048,48630,2.8734931643607005,8.0,408.0,33.0,0.0,1
360,132981,31892,0.0,0.0,462.0,73.0,0.0,0
361,62298,62306,4.262125557297799,11.0,144.0,13.0,0.0,1
362,50669,50671,5.09661326423158,15.0,391.0,25.0,0.0,1
363,50117,50118,8.01772265082883,20.0,1365.0,66.0,0.0,1
364,41507,31891,0.0,0.0,57.0,22.0,0.0,0
365,62301,62305,4.262125557297799,11.0,144.0,13.0,0.0,1
366,64166,64167,5.35273184279595,16.0,289.0,18.0,0.0,1
367,48897,60297,3.0833900542185004,6.0,84.0,13.0,1.0,1
368,63594,63603,7.59455177858656,27.0,1204.0,44.0,0.0,1
369,152833,31892,0.0,0.0,858.0,79.0,0.0,0
370,166550,31892,0.0,0.0,858.0,79.0,0.0,0
371,272266,31891,0.0,0.0,24.0,11.0,0.0,0
372,48635,31892,0.169494474237384,1.0,1056.0,81.0,0.0,0
373,117994,31892,0.0,0.0,2376.0,102.0,0.0,0
374,56123,56134,4.20686588103547,13.0,322.0,24.0,0.0,1
375,45159,56818,3.9616255946891803,14.0,555.0,38.0,0.0,1
376,159710,31891,0.267546386419054,1.0,135.0,47.0,0.0,0
377,60893,64406,20.8075556401005,95.0,10848.0,114.0,0.0,1
378,52547,31892,0.0,0.0,924.0,80.0,0.0,0
379,203064,31892,0.0,0.0,2376.0,102.0,0.0,0
380,48519,56619,3.1689685738292597,7.0,64.0,9.0,1.0,1
381,48519,56619,3.1689685738292597,7.0,64.0,9.0,1.0,1
382,83321,31892,1.09480540890609,4.0,990.0,77.0,0.0,0
383,128476,31892,0.0,0.0,2112.0,98.0,0.0,0
384,191445,31892,0.0,0.0,594.0,75.0,0.0,0
385,101444,31892,0.169494474237384,1.0,330.0,70.0,0.0,0
386,50873,50878,3.6042665293368796,10.0,396.0,37.0,0.0,1
387,95287,31892,0.169494474237384,1.0,1452.0,87.0,0.0,0
388,46671,46683,4.74952304115261,13.0,196.0,15.0,1.0,1
389,51846,55190,3.1448872856402006,9.0,570.0,40.0,0.0,1
390,41653,51309,2.92096846581241,7.0,920.0,56.0,0.0,1
391,158023,31892,0.0,0.0,528.0,74.0,0.0,0
392,196087,31892,0.0,0.0,4356.0,132.0,0.0,0
393,53091,53228,3.24219698399789,8.0,126.0,15.0,0.0,1
394,44793,44797,3.4119224558845,9.0,100.0,11.0,0.0,1
395,45328,50667,4.11853646464186,11.0,216.0,19.0,0.0,1
396,37602,48008,3.9626033465097796,14.0,418.0,27.0,0.0,1
397,47944,48220,3.737665453350581,10.0,960.0,69.0,0.0,1
398,144681,31891,0.0,0.0,24.0,11.0,0.0,0
399,45536,45541,5.16977122296397,14.0,225.0,16.0,0.0,1
400,63594,63605,7.61974582934448,27.0,1634.0,54.0,0.0,1
401,89489,31892,0.169494474237384,1.0,2640.0,105.0,0.0,0
402,53232,53233,3.1660005523744204,8.0,81.0,10.0,0.0,1
403,191450,31892,0.0,0.0,594.0,75.0,0.0,0
404,125885,31892,0.169494474237384,1.0,2112.0,97.0,0.0,0
405,59490,59492,8.39761013779103,21.0,1650.0,76.0,0.811232449297972,1
406,102765,31892,0.0,0.0,858.0,79.0,0.0,0
407,39696,39700,4.023275120152,8.0,837.0,94.0,0.0,1
408,45755,45756,2.11587545243054,4.0,45.0,10.0,0.0,1
409,51448,51451,6.3779017596703484,16.0,660.0,37.0,0.0,1
410,52916,52920,2.7463408485747403,5.0,36.0,7.0,1.0,1
411,64989,64999,4.16251915686632,12.0,221.0,18.0,0.0,1
412,62504,62510,3.0448634999800404,8.0,81.0,10.0,1.0,1
413,130765,31892,0.169494474237384,1.0,264.0,69.0,0.0,0
414,64241,64245,2.16404256133344,3.0,16.0,5.0,0.0,1
415,241136,31892,0.0,0.0,792.0,78.0,0.0,0
416,53347,53352,3.0847774351317696,9.0,100.0,11.0,0.0,1
417,33056,33057,1.44269504088896,1.0,42.0,22.0,0.0,1
418,35034,35037,2.16404256133344,3.0,16.0,5.0,0.0,1
