,Unnamed: 0,node1,node2,adamic_adar,common_neighbors,preferential_attachment,total_neighbors,similarity,label
349,349,37655,37657,2.51105596593884,5.0,36.0,7.0,0.0,1
242,242,32431,32435,9.3984268163605,17.0,504.0,29.0,0.6823770491803279,1
240,240,250709,31891,0.0,0.0,42.0,17.0,0.0,0
296,296,118080,31891,0.0,0.0,117.0,42.0,0.0,0
468,468,205842,31891,0.0,0.0,18.0,9.0,0.0,0
670,670,201142,31891,0.0,0.0,24.0,11.0,0.0,0
512,512,37416,37418,5.38139958364609,16.0,697.0,42.0,0.0,1
108,108,48521,31891,0.0,0.0,141.0,50.0,0.0,0
441,441,81819,31891,0.0,0.0,30.0,13.0,0.0,0
561,561,162156,31891,0.0,0.0,21.0,10.0,0.0,0
9,9,32127,32130,2.33078647317019,5.0,60.0,11.0,0.0,1
624,624,37410,37412,5.362143083532692,16.0,544.0,33.0,0.0,1
565,565,95299,31891,0.0,0.0,75.0,28.0,0.0,0
119,119,141150,31891,0.0,0.0,39.0,16.0,0.0,0
434,434,37511,37516,4.2201009553333995,11.0,144.0,13.0,0.0,1
70,70,159882,31891,0.0,0.0,78.0,29.0,0.0,0
370,370,37411,37419,5.3537078873371104,16.0,493.0,30.0,0.0,1
411,411,38002,38006,4.67845494301536,12.0,169.0,14.0,0.0,1
548,548,32959,32971,5.41010640333361,15.0,608.0,39.0,0.0,1
523,523,69811,31891,0.0,0.0,171.0,60.0,0.0,0
530,530,166546,31891,0.0,0.0,54.0,21.0,0.0,0
21,21,240934,31891,0.506229538510084,2.0,33.0,12.0,0.0,0
351,351,95300,31891,0.0,0.0,51.0,20.0,0.0,0
539,539,175363,31891,0.0,0.0,33.0,14.0,0.0,0
454,454,239638,31891,0.0,0.0,30.0,13.0,0.0,0
193,193,32965,32971,5.41010640333361,15.0,608.0,39.0,0.0,1
582,582,32961,32969,5.32434022085387,15.0,256.0,17.0,0.0,1
342,342,159713,31891,0.0,0.0,18.0,9.0,0.0,0
228,228,35717,35721,3.838351365599721,9.0,250.0,26.0,0.0,1
39,39,95297,31891,0.0,0.0,51.0,20.0,0.0,0
113,113,37219,37222,2.48533973823845,4.0,25.0,6.0,1.0,1
400,400,170199,31891,0.0,0.0,66.0,25.0,0.0,0
152,152,130765,31891,0.0,0.0,12.0,7.0,0.0,0
7,7,140381,31891,0.0,0.0,21.0,10.0,0.0,0
365,365,37516,37517,4.2201009553333995,11.0,144.0,13.0,0.0,1
364,364,36130,36131,1.82047845325367,2.0,9.0,4.0,0.0,1
448,448,37512,37519,4.2201009553333995,11.0,144.0,13.0,0.0,1
380,380,37409,37418,5.29772596784572,16.0,289.0,18.0,0.0,1
493,493,272266,31891,0.0,0.0,24.0,11.0,0.0,0
86,86,32956,32972,5.32434022085387,15.0,256.0,17.0,1.0,1
65,65,44990,31891,0.0,0.0,237.0,82.0,0.0,0
422,422,37655,37656,2.51105596593884,5.0,36.0,7.0,0.0,1
396,396,101444,31891,0.0,0.0,15.0,8.0,0.0,0
648,648,35487,35490,2.22624019224823,5.0,66.0,12.0,0.0,1
176,176,100582,31891,0.0,0.0,75.0,28.0,0.0,0
100,100,175361,31891,0.0,0.0,84.0,31.0,0.0,0
229,229,37803,37805,2.31912441699225,4.0,40.0,9.0,0.0,1
395,395,37646,37653,2.6667369881082403,5.0,72.0,13.0,0.0,1
104,104,43667,31891,0.0,0.0,27.0,12.0,0.0,0
299,299,35572,35573,1.36535883994026,2.0,9.0,4.0,0.0,1
34,34,66028,31891,0.506229538510084,2.0,114.0,39.0,0.0,0
280,280,32964,32969,5.32434022085387,15.0,256.0,17.0,0.0,1
506,506,193493,31891,0.0,0.0,12.0,7.0,0.0,0
618,618,37597,37598,22.5471649222692,60.0,4554.0,75.0,0.855466916940403,1
139,139,37515,37523,4.32851645592004,11.0,360.0,31.0,0.0,1
316,316,37397,37416,5.38139958364609,16.0,697.0,42.0,0.0,1
247,247,171319,31891,0.0,0.0,36.0,15.0,0.0,0
590,590,164156,31891,0.0,0.0,33.0,14.0,0.0,0
362,362,138502,31891,0.23868315209103,1.0,21.0,9.0,0.0,0
149,149,198075,31891,0.0,0.0,12.0,7.0,0.0,0
207,207,138498,31891,0.23868315209103,1.0,21.0,9.0,0.0,0
158,158,38009,38012,4.67845494301536,12.0,169.0,14.0,0.0,1
611,611,195031,31891,0.0,0.0,24.0,11.0,0.0,0
466,466,35132,37881,3.1855054183080203,9.0,4335.0,127.0,0.0,1
366,366,271540,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
105,105,37402,37417,5.44322533085745,16.0,2108.0,125.0,0.0,1
276,276,66036,31891,0.267546386419054,1.0,48.0,18.0,0.0,0
587,587,36283,36289,2.17653178606955,6.0,63.0,10.0,0.0,1
438,438,97378,31891,0.0,0.0,15.0,8.0,0.0,0
439,439,48570,31891,0.0,0.0,48.0,19.0,0.0,0
110,110,73287,31891,0.0,0.0,162.0,57.0,0.0,0
5,5,34086,34087,1.82047845325367,2.0,9.0,4.0,1.0,1
87,87,201140,31891,0.0,0.0,24.0,11.0,0.0,0
472,472,34240,34241,3.0833900542185004,6.0,49.0,8.0,0.0,1
285,285,164159,31891,0.0,0.0,81.0,30.0,0.0,0
469,469,37650,37655,2.51105596593884,5.0,36.0,7.0,0.0,1
224,224,162157,31891,0.0,0.0,21.0,10.0,0.0,0
161,161,35149,35150,0.480898346962988,1.0,14.0,8.0,1.0,1
359,359,109830,31891,0.0,0.0,93.0,34.0,0.0,0
522,522,36705,36715,3.8532790369159597,9.0,100.0,11.0,1.0,1
260,260,195023,31891,0.0,0.0,24.0,11.0,0.0,0
683,683,37515,37516,4.32851645592004,11.0,360.0,31.0,0.0,1
55,55,38000,38004,4.67845494301536,12.0,169.0,14.0,1.0,1
344,344,54569,31891,0.0,0.0,69.0,26.0,0.0,0
544,544,37653,37655,2.6667369881082403,5.0,72.0,13.0,0.0,1
198,198,34236,34243,3.0833900542185004,6.0,49.0,8.0,1.0,1
528,528,38009,38010,4.67845494301536,12.0,169.0,14.0,0.0,1
121,121,38002,38011,4.67845494301536,12.0,169.0,14.0,0.0,1
613,613,100087,31891,0.506229538510084,2.0,99.0,34.0,0.0,0
423,423,37746,37750,3.64095690650735,8.0,99.0,12.0,0.0,1
668,668,35877,35883,3.08096331182837,7.0,64.0,9.0,1.0,1
612,612,169293,31891,0.0,0.0,9.0,6.0,0.0,0
488,488,95292,31891,0.0,0.0,51.0,20.0,0.0,0
245,245,269515,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
462,462,37511,37523,4.2201009553333995,11.0,144.0,13.0,0.0,1
12,12,43015,31891,0.0,0.0,27.0,12.0,0.0,0
141,141,258400,31891,0.267546386419054,1.0,39.0,15.0,0.0,0
183,183,274235,31891,0.0,0.0,57.0,22.0,0.0,0
120,120,36135,36289,2.34807290733163,6.0,238.0,35.0,0.0,1
133,133,35300,35306,2.1053679419881104,4.0,602.0,53.0,0.0,1
577,577,46792,31891,0.0,0.0,9.0,6.0,0.0,0
657,657,250139,31891,0.0,0.0,57.0,22.0,0.0,0
661,661,37596,37603,7.94384470612149,22.0,2212.0,85.0,0.0,1
56,56,37599,37601,1.62702575035333,6.0,161.0,24.0,0.0,1
420,420,57935,31891,0.0,0.0,183.0,64.0,0.0,0
457,457,32956,32960,5.32434022085387,15.0,256.0,17.0,1.0,1
73,73,159711,31891,0.0,0.0,18.0,9.0,0.0,0
238,238,66032,31891,0.267546386419054,1.0,69.0,25.0,0.0,0
269,269,138501,31891,0.23868315209103,1.0,21.0,9.0,0.0,0
61,61,34236,34240,3.0833900542185004,6.0,49.0,8.0,1.0,1
47,47,37513,37523,4.2201009553333995,11.0,144.0,13.0,0.0,1
576,576,35304,35307,1.8874656364840297,4.0,315.0,64.0,0.0,1
289,289,225694,31891,0.0,0.0,27.0,12.0,0.0,0
338,338,250702,31891,0.0,0.0,42.0,17.0,0.0,0
137,137,38286,31891,0.0,0.0,201.0,70.0,0.0,0
499,499,118075,31891,0.0,0.0,84.0,31.0,0.0,0
140,140,261292,31891,0.0,0.0,15.0,8.0,0.0,0
151,151,128026,31891,0.0,0.0,27.0,12.0,0.0,0
159,159,37413,37421,5.29772596784572,16.0,289.0,18.0,0.0,1
88,88,80650,31891,0.0,0.0,303.0,104.0,0.0,0
580,580,230469,31891,0.0,0.0,24.0,11.0,0.0,0
132,132,236342,31891,0.0,0.0,36.0,15.0,0.0,0
608,608,176398,31891,0.23868315209103,1.0,36.0,14.0,0.0,0
102,102,37510,37514,4.2765543034540485,11.0,216.0,19.0,0.0,1
639,639,51132,31891,0.0,0.0,69.0,26.0,0.0,0
74,74,112019,31891,0.0,0.0,120.0,43.0,0.0,0
398,398,85250,31891,0.0,0.0,54.0,21.0,0.0,0
303,303,247563,31891,0.0,0.0,45.0,18.0,0.0,0
145,145,182284,31891,0.0,0.0,30.0,13.0,0.0,0
328,328,61610,31891,0.0,0.0,15.0,8.0,0.0,0
552,552,230468,31891,0.0,0.0,24.0,11.0,0.0,0
399,399,120133,31891,0.0,0.0,42.0,17.0,0.0,0
30,30,35130,35131,1.80156888659634,4.0,225.0,46.0,0.0,1
379,379,106116,31891,0.506229538510084,2.0,105.0,36.0,0.0,0
230,230,36071,36072,1.82047845325367,2.0,81.0,28.0,0.0,1
417,417,100081,31891,0.23868315209103,1.0,90.0,32.0,0.0,0
160,160,72900,31891,0.267546386419054,1.0,84.0,30.0,0.0,0
500,500,36231,36236,1.3445337085300901,2.0,144.0,23.0,0.0,1
615,615,141152,31891,0.23868315209103,1.0,75.0,27.0,0.0,0
214,214,83319,31891,0.267546386419054,1.0,45.0,17.0,0.0,0
529,529,37413,37420,5.29772596784572,16.0,289.0,18.0,0.0,1
509,509,179709,31891,0.0,0.0,78.0,29.0,0.0,0
542,542,37510,37515,4.32851645592004,11.0,360.0,31.0,0.0,1
633,633,65231,31891,0.0,0.0,135.0,48.0,0.0,0
673,673,209290,31891,0.0,0.0,33.0,14.0,0.0,0
334,334,269517,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
337,337,109831,31891,0.0,0.0,69.0,26.0,0.0,0
607,607,35484,35487,4.64291649394233,10.0,121.0,12.0,1.0,1
385,385,118092,31891,0.0,0.0,192.0,67.0,0.0,0
187,187,236344,31891,0.0,0.0,36.0,15.0,0.0,0
330,330,37247,37251,4.46860548445875,9.0,1400.0,141.0,0.0,1
142,142,32126,32128,2.33078647317019,5.0,60.0,11.0,1.0,1
219,219,138247,31891,0.0,0.0,21.0,10.0,0.0,0
490,490,35427,35429,1.44269504088896,1.0,12.0,7.0,0.0,1
571,571,36285,36289,2.11775305701321,6.0,49.0,8.0,1.0,1
111,111,37747,37748,3.6028696846181805,8.0,81.0,10.0,0.0,1
646,646,138497,31891,0.23868315209103,1.0,21.0,9.0,0.0,0
203,203,37409,37410,5.29772596784572,16.0,289.0,18.0,0.0,1
627,627,37743,37749,3.6028696846181805,8.0,81.0,10.0,0.0,1
112,112,37219,37222,2.48533973823845,4.0,25.0,6.0,1.0,1
204,204,37652,37655,2.63487211058683,5.0,60.0,11.0,0.0,1
232,232,37805,37806,2.178687829395629,4.0,25.0,6.0,1.0,1
486,486,238501,31891,0.0,0.0,42.0,17.0,0.0,0
681,681,37370,37372,2.00080566744021,3.0,64.0,17.0,0.0,1
549,549,46790,31891,0.0,0.0,9.0,6.0,0.0,0
206,206,34088,34089,1.82047845325367,2.0,9.0,4.0,0.0,1
445,445,263233,31891,0.23868315209103,1.0,21.0,9.0,0.0,0
91,91,117723,31891,0.0,0.0,105.0,38.0,0.0,0
42,42,37809,37810,2.178687829395629,4.0,25.0,6.0,0.0,1
310,310,35880,35888,3.08096331182837,7.0,64.0,9.0,0.0,1
467,467,37597,37599,1.7072715871661002,6.0,462.0,67.0,0.0,1
201,201,176385,31891,0.23868315209103,1.0,36.0,14.0,0.0,0
363,363,37805,37808,2.34490315064182,4.0,45.0,10.0,0.0,1
524,524,88458,31891,0.0,0.0,168.0,59.0,0.0,0
375,375,73096,31891,0.0,0.0,63.0,24.0,0.0,0
217,217,36130,36132,1.82047845325367,2.0,9.0,4.0,0.0,1
212,212,71884,31891,0.0,0.0,36.0,15.0,0.0,0
456,456,32958,32965,5.32434022085387,15.0,256.0,17.0,0.0,1
35,35,32958,32973,5.32434022085387,15.0,256.0,17.0,0.0,1
638,638,49735,31891,0.0,0.0,153.0,54.0,0.0,0
345,345,70969,31891,0.0,0.0,24.0,11.0,0.0,0
57,57,37413,37417,5.44322533085745,16.0,2108.0,125.0,0.0,1
655,655,37394,37417,5.44322533085745,16.0,2108.0,125.0,0.0,1
246,246,59545,31891,0.0,0.0,45.0,18.0,0.0,0
127,127,35877,35885,3.08096331182837,7.0,64.0,9.0,1.0,1
288,288,238950,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
391,391,118084,31891,0.0,0.0,84.0,31.0,0.0,0
632,632,32961,32970,5.32434022085387,15.0,256.0,17.0,0.0,1
315,315,35232,37887,2.43734052733918,5.0,1746.0,110.0,0.0,1
249,249,100085,31891,0.23868315209103,1.0,24.0,10.0,0.0,0
282,282,176387,31891,0.23868315209103,1.0,36.0,14.0,0.0,0
220,220,96573,31891,0.0,0.0,75.0,28.0,0.0,0
355,355,32960,32962,5.32434022085387,15.0,256.0,17.0,0.0,1
531,531,217611,31891,0.0,0.0,12.0,7.0,0.0,0
537,537,1,284,1.82047845325367,2.0,9.0,4.0,1.0,1
637,637,178741,31891,0.0,0.0,96.0,35.0,0.0,0
679,679,36708,36712,3.8532790369159597,9.0,100.0,11.0,0.0,1
606,606,36294,36296,0.0,0.0,13.0,14.0,0.0,1
389,389,117360,31891,0.0,0.0,96.0,35.0,0.0,0
516,516,204816,31891,0.0,0.0,18.0,9.0,0.0,0
666,666,204865,31891,0.0,0.0,42.0,17.0,0.0,0
33,33,37742,37744,3.6028696846181805,8.0,81.0,10.0,0.0,1
352,352,36708,36714,3.8532790369159597,9.0,100.0,11.0,0.0,1
103,103,225690,31891,0.0,0.0,27.0,12.0,0.0,0
682,682,91485,31891,0.23868315209103,1.0,153.0,53.0,0.0,0
275,275,36168,36169,2.2538760489301204,4.0,25.0,6.0,0.0,1
429,429,37596,37597,7.231973647811968,20.0,1848.0,74.0,0.0,1
684,684,37412,37418,5.362143083532692,16.0,544.0,33.0,0.0,1
136,136,108621,31891,0.0,0.0,249.0,86.0,0.0,0
501,501,61199,31891,0.0,0.0,123.0,44.0,0.0,0
62,62,37507,37516,4.2201009553333995,11.0,144.0,13.0,1.0,1
99,99,66031,31891,0.506229538510084,2.0,120.0,41.0,0.0,0
644,644,38008,38011,4.67845494301536,12.0,169.0,14.0,0.0,1
348,348,70973,31891,0.0,0.0,66.0,25.0,0.0,0
463,463,168914,31891,0.0,0.0,54.0,21.0,0.0,0
250,250,36709,36710,3.8532790369159597,9.0,100.0,11.0,0.0,1
595,595,226552,31891,0.0,0.0,12.0,7.0,0.0,0
44,44,36712,36714,3.8532790369159597,9.0,100.0,11.0,0.0,1
200,200,43668,31891,0.0,0.0,27.0,12.0,0.0,0
8,8,35306,35307,2.24292798536879,4.0,2709.0,102.0,0.0,1
527,527,37646,37652,2.63487211058683,5.0,60.0,11.0,0.0,1
52,52,37515,37521,4.37027230007964,11.0,480.0,35.0,0.0,1
172,172,100086,31891,0.506229538510084,2.0,177.0,60.0,0.0,0
319,319,48525,31891,0.0,0.0,66.0,25.0,0.0,0
195,195,109826,31891,0.0,0.0,126.0,45.0,0.0,0
680,680,153060,31891,0.0,0.0,78.0,29.0,0.0,0
406,406,32960,32972,5.32434022085387,15.0,256.0,17.0,0.0,1
541,541,36237,36242,1.43026263128891,3.0,32.0,9.0,0.0,1
685,685,32956,32973,5.32434022085387,15.0,256.0,17.0,1.0,1
0,0,32958,32959,5.32434022085387,15.0,256.0,17.0,0.0,1
353,353,32962,32970,5.32434022085387,15.0,256.0,17.0,0.0,1
374,374,37742,37743,3.6028696846181805,8.0,81.0,10.0,0.0,1
442,442,92028,31891,0.23868315209103,1.0,84.0,30.0,0.0,0
124,124,37507,37512,4.2201009553333995,11.0,144.0,13.0,1.0,1
273,273,35879,35888,3.08096331182837,7.0,64.0,9.0,0.0,1
318,318,141161,31891,0.0,0.0,39.0,16.0,0.0,0
376,376,269510,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
19,19,60701,31891,0.0,0.0,486.0,165.0,0.0,0
383,383,34747,34748,1.95005178956223,4.0,45.0,10.0,0.0,1
652,652,37409,37411,5.29772596784572,16.0,289.0,18.0,0.0,1
511,511,32956,32971,5.41010640333361,15.0,608.0,39.0,0.0,1
98,98,88455,31891,0.0,0.0,57.0,22.0,0.0,0
669,669,35886,35887,3.3662884287409103,7.0,374.0,32.0,0.0,1
621,621,134004,31891,0.0,0.0,21.0,10.0,0.0,0
675,675,183440,31891,0.0,0.0,51.0,20.0,0.0,0
460,460,35263,35265,1.6315867470713201,2.0,12.0,5.0,0.0,1
368,368,230466,31891,0.0,0.0,24.0,11.0,0.0,0
225,225,258199,31891,0.0,0.0,9.0,6.0,0.0,0
185,185,226554,31891,0.0,0.0,12.0,7.0,0.0,0
654,654,164157,31891,0.0,0.0,81.0,30.0,0.0,0
474,474,285,31811,1.82047845325367,2.0,9.0,4.0,0.0,1
495,495,81822,31891,0.0,0.0,96.0,35.0,0.0,0
435,435,37518,37523,4.2201009553333995,11.0,144.0,13.0,0.0,1
267,267,83053,31891,0.0,0.0,123.0,44.0,0.0,0
210,210,37413,37416,5.38139958364609,16.0,697.0,42.0,0.0,1
223,223,37599,37600,1.6623762472058001,6.0,238.0,35.0,0.0,1
101,101,141151,31891,0.0,0.0,39.0,16.0,0.0,0
662,662,85248,31891,0.0,0.0,93.0,34.0,0.0,0
221,221,144684,31891,0.0,0.0,24.0,11.0,0.0,0
82,82,95298,31891,0.0,0.0,51.0,20.0,0.0,0
180,180,36709,36715,3.8532790369159597,9.0,100.0,11.0,0.0,1
578,578,35486,35489,2.22624019224823,5.0,66.0,12.0,0.0,1
77,77,243053,31891,0.0,0.0,39.0,16.0,0.0,0
503,503,34745,34748,1.95005178956223,4.0,45.0,10.0,0.0,1
451,451,269516,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
360,360,36170,36171,2.48533973823845,4.0,65.0,14.0,0.0,1
526,526,128021,31891,0.0,0.0,27.0,12.0,0.0,0
485,485,33283,33288,2.56090124495804,5.0,42.0,8.0,0.0,1
155,155,35304,35305,1.50749384023369,4.0,25.0,6.0,0.0,1
327,327,109821,31891,0.0,0.0,90.0,33.0,0.0,0
572,572,37366,37370,1.8033688011112,3.0,24.0,7.0,0.0,1
329,329,32958,32961,5.32434022085387,15.0,256.0,17.0,0.0,1
314,314,34673,34675,1.13415785043884,2.0,9.0,4.0,1.0,1
601,601,32959,32966,5.32434022085387,15.0,256.0,17.0,0.0,1
218,218,61609,31891,0.0,0.0,207.0,72.0,0.0,0
649,649,109824,31891,0.0,0.0,123.0,44.0,0.0,0
556,556,204986,31891,0.23868315209103,1.0,12.0,6.0,0.0,0
106,106,34238,34240,3.0833900542185004,6.0,49.0,8.0,0.0,1
538,538,250695,31891,0.0,0.0,42.0,17.0,0.0,0
392,392,37418,37421,5.29772596784572,16.0,289.0,18.0,0.0,1
237,237,88450,31891,0.0,0.0,309.0,106.0,0.0,0
11,11,277183,31891,0.23868315209103,1.0,6.0,4.0,0.0,0
324,324,37745,37749,3.6028696846181805,8.0,81.0,10.0,0.0,1
266,266,183438,31891,0.0,0.0,51.0,20.0,0.0,0
521,521,162154,31891,0.0,0.0,21.0,10.0,0.0,0
178,178,48581,31891,0.0,0.0,63.0,24.0,0.0,0
243,243,269511,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
143,143,33282,33288,2.51668896077654,5.0,36.0,7.0,0.0,1
453,453,274237,31891,0.0,0.0,57.0,22.0,0.0,0
264,264,37515,37517,4.32851645592004,11.0,360.0,31.0,0.0,1
234,234,74338,31891,0.0,0.0,84.0,31.0,0.0,0
603,603,37411,37412,5.362143083532692,16.0,544.0,33.0,0.0,1
419,419,32958,32968,5.32434022085387,15.0,256.0,17.0,0.0,1
28,28,37397,37409,5.29772596784572,16.0,289.0,18.0,0.0,1
216,216,32966,32970,5.32434022085387,15.0,256.0,17.0,0.0,1
449,449,102288,31891,0.0,0.0,63.0,24.0,0.0,0
233,233,153065,31891,0.0,0.0,78.0,29.0,0.0,0
235,235,37803,37810,2.31912441699225,4.0,40.0,9.0,0.0,1
480,480,111303,31891,0.0,0.0,12.0,7.0,0.0,0
358,358,198922,31891,0.0,0.0,30.0,13.0,0.0,0
354,354,32956,32964,5.32434022085387,15.0,256.0,17.0,1.0,1
255,255,111302,31891,0.0,0.0,69.0,26.0,0.0,0
405,405,32972,32973,5.32434022085387,15.0,256.0,17.0,0.0,1
306,306,146770,31891,0.0,0.0,9.0,6.0,0.0,0
294,294,269507,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
320,320,250708,31891,0.0,0.0,42.0,17.0,0.0,0
175,175,35304,35306,1.86295618911845,4.0,215.0,44.0,0.0,1
308,308,33055,33057,1.44269504088896,1.0,42.0,22.0,0.0,1
569,569,38447,31891,0.23868315209103,1.0,1095.0,367.0,0.0,0
116,116,70974,31891,0.0,0.0,36.0,15.0,0.0,0
547,547,109507,31891,0.0,0.0,42.0,17.0,0.0,0
20,20,60809,31891,0.0,0.0,27.0,12.0,0.0,0
304,304,37153,37154,1.82047845325367,2.0,24.0,9.0,0.0,1
440,440,66035,31891,0.267546386419054,1.0,57.0,21.0,0.0,0
390,390,34466,36526,5.22880798297936,12.0,44895.0,676.0,0.0,1
166,166,37516,37521,4.261856799493,11.0,192.0,17.0,0.0,1
