,node1,node2,adamic_adar,common_neighbors,preferential_attachment,total_neighbors,similarity,label
166,82381,82387,7.8579433306636925,26.0,729.0,28.0,0.0,1
167,115802,31892,0.0,0.0,2244.0,100.0,0.0,0
168,216454,31892,0.0,0.0,2376.0,102.0,0.0,0
169,268276,31892,0.0,0.0,990.0,81.0,0.0,0
170,42068,54191,3.2456192858676403,10.0,1520.0,101.0,0.0,1
171,57691,57692,1.44269504088896,1.0,4.0,3.0,0.0,1
172,84276,84283,4.87784671555797,15.0,464.0,30.0,0.0,1
173,86329,86330,1.82047845325367,2.0,9.0,4.0,0.0,1
174,67068,67078,10.8210390119624,41.0,1890.0,46.0,0.0,1
175,63970,90777,1.93781452533176,5.0,204.0,35.0,0.0,1
176,186850,32275,0.0,0.0,464.0,45.0,0.0,0
177,92423,92425,4.03022941622707,10.0,121.0,12.0,1.0,1
178,92423,92425,4.03022941622707,10.0,121.0,12.0,1.0,1
179,84694,84697,2.50172501426938,5.0,36.0,7.0,0.0,1
180,191941,31892,1.09480540890609,4.0,990.0,77.0,0.0,0
181,118076,31892,0.169494474237384,1.0,1848.0,93.0,0.0,0
182,72381,72384,4.62194618879017,13.0,266.0,20.0,0.0,1
183,65341,69776,0.705379512585069,2.0,117.0,40.0,0.0,1
184,33080,79430,3.87895879131299,11.0,312.0,27.0,0.0,1
185,69643,69648,4.19915663268544,13.0,266.0,20.0,0.0,1
186,42874,31892,0.0,0.0,4092.0,128.0,0.0,0
187,72394,72398,4.62194618879017,13.0,266.0,20.0,0.0,1
188,67065,67071,10.8210390119624,41.0,1890.0,46.0,0.0,1
189,60700,67617,3.1718730209394,10.0,220.0,21.0,0.0,1
190,203074,31892,0.0,0.0,2376.0,102.0,0.0,0
191,92531,92532,4.27384063133833,11.0,144.0,13.0,0.0,1
192,44428,61158,2.7905531327562403,5.0,3956.0,127.0,0.0,1
193,52074,57547,3.61742188392906,11.0,270.0,22.0,0.0,1
194,54563,54568,2.6586469441251297,7.0,171.0,21.0,0.0,1
195,87717,87721,2.16959269034817,5.0,36.0,7.0,0.0,1
196,148836,31930,0.283578492051333,1.0,208.0,33.0,0.0,0
197,100924,31908,0.0,0.0,475.0,44.0,0.0,0
198,40568,87647,2.8019196590123796,6.0,595.0,86.0,0.0,1
199,35128,35132,6.54963706910468,19.0,1700.0,86.0,0.0,1
200,92498,31908,0.0,0.0,2508.0,151.0,0.0,0
201,59239,59241,4.24275584776274,12.0,260.0,21.0,0.0,1
202,42252,31892,0.0,0.0,4290.0,131.0,0.0,0
203,76572,92598,6.33863216245734,20.0,462.0,23.0,0.0,1
204,37745,37749,3.6028696846181805,8.0,81.0,10.0,0.0,1
205,220417,31891,0.0,0.0,30.0,13.0,0.0,0
206,42079,82603,2.6354312723951603,9.0,21630.0,304.0,0.0,1
207,85642,85646,3.0833900542185004,6.0,49.0,8.0,0.0,1
208,244432,31942,0.5905061684814681,2.0,92.0,25.0,0.0,0
209,233060,31907,0.30010162850041305,1.0,114.0,24.0,0.0,0
210,42874,42875,16.608399021861402,49.0,3100.0,63.0,0.8012048192771078,1
211,42874,42875,16.608399021861402,49.0,3100.0,63.0,0.8012048192771078,1
212,69846,69847,2.48533973823845,4.0,25.0,6.0,0.0,1
213,50915,50917,1.3272716180510802,2.0,15.0,6.0,0.0,1
214,128478,31892,0.0,0.0,2112.0,98.0,0.0,0
215,171246,31892,0.830079214544511,3.0,396.0,69.0,0.0,0
216,238501,31892,0.239556115747019,1.0,924.0,79.0,0.0,0
217,60808,60810,3.14211948056969,8.0,81.0,10.0,0.0,1
218,89061,89062,3.3024224732021703,7.0,192.0,25.0,0.0,1
219,251949,31930,0.294014103795206,1.0,182.0,32.0,0.0,0
220,43741,32275,0.0,0.0,256.0,32.0,0.0,0
221,43149,89031,3.5024228089546603,11.0,1113.0,63.0,0.0,1
222,179759,31892,0.0,0.0,330.0,71.0,0.0,0
223,194304,31892,0.0,0.0,924.0,80.0,0.0,0
224,68397,68399,1.2291682155306398,2.0,9.0,4.0,1.0,1
225,46641,31892,0.0,0.0,4224.0,130.0,0.0,0
226,73873,31907,0.0,0.0,266.0,33.0,0.0,0
227,196754,31892,0.0,0.0,396.0,72.0,0.0,0
228,50869,50875,3.46628945118825,10.0,121.0,12.0,0.0,1
229,92028,31891,0.23868315209103,1.0,84.0,30.0,0.0,0
230,71737,71743,3.3662884287409103,7.0,64.0,9.0,0.0,1
231,147019,31942,0.294014103795206,1.0,161.0,29.0,0.0,0
232,83473,83474,2.1134639149178502,5.0,36.0,7.0,1.0,1
233,83473,83474,2.1134639149178502,5.0,36.0,7.0,1.0,1
234,49867,69788,2.31912441699225,4.0,360.0,34.0,0.0,1
235,77288,77293,3.27526132702921,7.0,64.0,9.0,0.0,1
236,98288,31892,0.0,0.0,924.0,80.0,0.0,0
237,265090,31892,0.0,0.0,924.0,80.0,0.0,0
238,152230,31892,0.0,0.0,858.0,79.0,0.0,0
239,49432,73081,3.26677728101838,10.0,1312.0,88.0,0.0,1
240,39228,57841,3.58790276882528,11.0,18042.0,276.0,0.23573923166472602,1
241,111472,31891,0.0,0.0,27.0,12.0,0.0,0
242,65871,65876,6.963381352654671,22.0,529.0,24.0,0.0,1
243,70238,32275,0.0,0.0,48.0,19.0,0.0,0
244,72391,72392,6.673394120494231,18.0,361.0,20.0,0.0,1
245,186129,31892,0.0,0.0,594.0,75.0,0.0,0
246,36711,36715,3.8532790369159597,9.0,100.0,11.0,0.0,1
247,61197,31892,0.0,0.0,594.0,75.0,0.0,0
248,51923,51926,11.606733179096999,29.0,2370.0,80.0,0.560723514211886,1
249,77627,31892,0.0,0.0,198.0,69.0,0.0,0
250,43183,54749,1.65756580143727,2.0,132.0,26.0,0.0,1
251,175441,31892,0.0,0.0,792.0,78.0,0.0,0
252,59906,59911,3.0833900542185004,6.0,49.0,8.0,1.0,1
253,37412,66858,4.83218634502329,14.0,992.0,49.0,0.0,1
254,39013,71269,4.08016865112817,14.0,2128.0,80.0,0.0,1
255,64265,31892,0.0,0.0,3234.0,115.0,0.0,0
256,118078,31892,0.169494474237384,1.0,2574.0,104.0,0.0,0
257,274237,31891,0.0,0.0,57.0,22.0,0.0,0
258,88730,88740,8.52640901006098,29.0,900.0,31.0,0.0,1
259,221840,31892,0.239556115747019,1.0,924.0,79.0,0.0,0
260,73104,73109,3.49841644457066,10.0,220.0,21.0,0.0,1
261,229885,32275,0.0,0.0,192.0,28.0,0.0,0
262,64172,64174,5.35273184279595,16.0,289.0,18.0,0.0,1
263,90104,90106,5.88159635644029,17.0,324.0,19.0,0.0,1
264,66035,31892,1.37607182296882,5.0,1254.0,80.0,0.0,0
265,89496,32275,0.44307567196697295,2.0,128.0,22.0,0.0,0
266,66033,31892,1.6213178847786498,6.0,1386.0,81.0,0.0,0
267,138245,31892,0.169494474237384,1.0,462.0,72.0,0.0,0
268,61199,61201,3.40469924248963,8.0,369.0,42.0,0.0,1
269,51827,84514,2.4819407147565697,6.0,1612.0,77.0,0.0,1
270,75493,75494,3.0833900542185004,6.0,49.0,8.0,0.0,1
271,56817,86486,3.1613502672519602,9.0,490.0,50.0,0.0,1
272,70969,31891,0.0,0.0,24.0,11.0,0.0,0
273,178789,31942,0.0,0.0,621.0,50.0,0.0,0
274,213214,31892,0.0,0.0,1650.0,91.0,0.0,0
275,159871,31892,0.0,0.0,1386.0,87.0,0.0,0
276,62502,62504,3.16035984139835,8.0,171.0,20.0,0.0,1
277,122645,31892,0.0,0.0,4026.0,127.0,0.0,0
278,58230,58233,4.90003430414418,13.0,196.0,15.0,0.0,1
279,88119,88122,3.4272194252131896,9.0,100.0,11.0,0.0,1
280,164473,31891,0.0,0.0,36.0,15.0,0.0,0
281,88721,88732,8.52640901006098,29.0,900.0,31.0,0.0,1
282,153068,31892,0.254334778144042,1.0,1716.0,91.0,0.0,0
283,127514,32275,0.0,0.0,640.0,56.0,0.0,0
284,55313,31929,0.0,0.0,2312.0,102.0,0.0,0
285,45164,67716,7.07813260949162,18.0,608.0,33.0,0.0,1
286,41376,41378,2.8699952805266804,8.0,81.0,10.0,0.0,1
287,45053,66620,2.8295111232773595,6.0,49.0,8.0,0.0,1
288,164161,31929,0.0,0.0,918.0,61.0,0.0,0
289,117986,31892,0.0,0.0,2706.0,107.0,0.0,0
290,46082,46092,3.72346612755845,11.0,384.0,33.0,0.0,1
291,67067,67088,10.8161899365572,41.0,1764.0,43.0,0.0,1
292,88720,88727,8.52640901006098,29.0,900.0,31.0,0.0,1
293,136717,31892,0.0,0.0,1386.0,87.0,0.0,0
294,85979,85983,3.3662884287409103,7.0,64.0,9.0,1.0,1
295,92134,92136,3.36999853751378,8.0,81.0,10.0,0.0,1
296,55505,55508,2.2244722236111802,5.0,102.0,18.0,0.0,1
297,155986,31892,0.169494474237384,1.0,330.0,70.0,0.0,0
298,171246,31891,0.267546386419054,1.0,18.0,8.0,0.0,0
299,45966,45976,4.37767213547892,12.0,660.0,40.0,0.0,1
300,76572,92587,6.33863216245734,20.0,462.0,23.0,0.0,1
301,55013,55016,4.3878629747815605,12.0,273.0,22.0,0.0,1
302,66857,66859,2.49367709205187,6.0,496.0,41.0,0.0,1
303,86409,86412,4.17032391424246,10.0,253.0,24.0,0.0,1
304,179511,31892,0.0,0.0,924.0,80.0,0.0,0
305,74330,74336,3.47912354052355,8.0,81.0,10.0,0.0,1
306,175362,31892,0.294014103795206,1.0,726.0,76.0,0.0,0
307,73284,31892,0.0,0.0,1254.0,85.0,0.0,0
308,35132,32275,0.673288562021624,3.0,1360.0,98.0,0.0,0
309,45141,68264,5.88633538376176,20.0,1989.0,70.0,0.0,1
310,116323,31892,0.0,0.0,594.0,75.0,0.0,0
311,87315,87319,2.48533973823845,4.0,25.0,6.0,0.0,1
312,184911,31892,0.0,0.0,528.0,74.0,0.0,0
313,86491,86495,2.16404256133344,3.0,16.0,5.0,0.0,1
314,150619,31892,0.0,0.0,2310.0,101.0,0.0,0
315,62949,76067,10.3276918969837,39.0,2480.0,63.0,0.0,1
316,66796,66797,2.7975755694065603,8.0,243.0,28.0,0.0,1
317,92588,31908,0.0,0.0,399.0,40.0,0.0,0
318,196078,31892,0.0,0.0,4356.0,132.0,0.0,0
319,61787,85329,2.07715621922218,5.0,42.0,8.0,0.0,1
320,97988,31907,0.0,0.0,133.0,26.0,0.0,0
321,51890,31907,0.267546386419054,1.0,342.0,36.0,0.0,0
322,226478,31892,0.0,0.0,990.0,81.0,0.0,0
323,92587,31908,0.0,0.0,399.0,40.0,0.0,0
324,60899,31892,0.169494474237384,1.0,4818.0,138.0,0.0,0
325,54818,54834,5.0334444964784,17.0,486.0,28.0,0.0,1
326,51443,51448,4.08709972351355,10.0,363.0,34.0,0.0,1
327,128458,31892,0.0,0.0,2112.0,98.0,0.0,0
328,88723,88732,8.52640901006098,29.0,900.0,31.0,0.0,1
329,192285,32275,0.0,0.0,400.0,41.0,0.0,0
330,62395,64167,5.450065748025381,16.0,850.0,51.0,0.0,1
331,76390,31891,0.0,0.0,18.0,9.0,0.0,0
332,67658,67659,3.63223561293927,9.0,130.0,14.0,0.0,1
333,224242,32275,0.281266414062728,1.0,64.0,19.0,0.0,0
334,110037,31930,0.0,0.0,52.0,28.0,0.0,0
335,32959,32966,5.32434022085387,15.0,256.0,17.0,0.0,1
336,69896,31892,0.0,0.0,4686.0,137.0,0.0,0
337,68241,68247,3.5835247929572795,9.0,100.0,11.0,0.0,1
338,45600,62819,3.75321433794798,13.0,6232.0,145.0,0.0,1
339,63696,76717,1.44269504088896,1.0,36.0,19.0,0.0,1
340,45965,45971,8.5826681775584,24.0,1150.0,47.0,0.0,1
341,171319,31892,0.24524606180983,1.0,792.0,77.0,0.0,0
342,106644,32275,0.0,0.0,432.0,43.0,0.0,0
343,88724,88727,8.52640901006098,29.0,900.0,31.0,0.0,1
344,39211,65186,2.28382539150852,6.0,806.0,51.0,0.0,1
345,110250,31892,0.0,0.0,594.0,75.0,0.0,0
346,204038,31892,0.0,0.0,924.0,80.0,0.0,0
347,64744,64748,3.3662884287409103,7.0,64.0,9.0,0.0,1
348,34706,34707,1.44269504088896,1.0,212.0,107.0,0.0,1
349,77887,77890,2.48533973823845,4.0,25.0,6.0,0.0,1
350,221086,31929,0.0,0.0,782.0,57.0,0.0,0
351,85642,85649,3.0833900542185004,6.0,49.0,8.0,0.0,1
352,126741,32275,0.258317766807329,1.0,192.0,27.0,0.0,0
353,201863,31892,0.0,0.0,1188.0,84.0,0.0,0
354,60536,60538,2.16404256133344,3.0,16.0,5.0,0.0,1
355,41205,41215,5.67012554477531,18.0,361.0,20.0,0.0,1
356,126146,31892,0.0,0.0,1452.0,88.0,0.0,0
357,80792,80798,3.7617149545837796,10.0,121.0,12.0,0.0,1
358,275593,31892,0.0,0.0,528.0,74.0,0.0,0
359,89775,89777,2.20955221893434,6.0,112.0,17.0,0.0,1
360,128025,31891,0.0,0.0,27.0,12.0,0.0,0
361,177207,31892,0.0,0.0,726.0,77.0,0.0,0
362,55491,55498,2.93876108491761,6.0,49.0,8.0,0.0,1
363,67072,67077,10.822547066412001,41.0,1932.0,47.0,0.0,1
364,83951,83974,6.86802899469783,22.0,529.0,24.0,0.0,1
365,67057,67085,10.8210390119624,41.0,1890.0,46.0,0.0,1
366,42801,60490,5.70197430604012,17.0,1836.0,71.0,0.0,1
367,81818,31891,0.0,0.0,30.0,13.0,0.0,0
368,90700,90710,3.90865033712927,9.0,100.0,11.0,0.0,1
369,119395,31942,0.294014103795206,1.0,253.0,33.0,0.0,0
370,86874,86878,2.40027693718426,5.0,36.0,7.0,0.0,1
371,54926,31892,0.169494474237384,1.0,924.0,79.0,0.0,0
372,94169,31892,0.0,0.0,1584.0,90.0,0.0,0
373,106235,31892,0.233075271708509,1.0,1650.0,90.0,0.0,0
374,39696,50671,2.9618620679384,9.0,2139.0,107.0,0.0,1
375,83293,31908,0.563143377714551,2.0,190.0,27.0,0.0,0
376,195599,31892,0.0,0.0,1254.0,85.0,0.0,0
377,224453,31907,0.30010162850041305,1.0,76.0,22.0,0.0,0
378,88449,88453,11.1007808099262,37.0,4320.0,101.0,0.0,1
379,35814,31891,0.0,0.0,459.0,156.0,0.0,0
380,61609,83053,3.9017530434023,13.0,2829.0,97.0,0.0,1
381,83052,85249,5.1526710556777005,13.0,902.0,50.0,0.0,1
382,80809,80819,6.74441685232836,24.0,1550.0,63.0,0.0,1
383,83949,83974,6.86802899469783,22.0,529.0,24.0,1.0,1
384,115798,31892,0.0,0.0,1254.0,85.0,0.0,0
385,57910,31892,0.0,0.0,1122.0,83.0,0.0,0
386,42219,42221,1.38847044496174,3.0,630.0,50.0,0.0,1
387,37741,37749,3.6028696846181805,8.0,81.0,10.0,0.0,1
388,64544,64547,4.2085024652250596,8.0,81.0,10.0,0.0,1
389,120949,32275,0.0,0.0,256.0,32.0,0.0,0
390,252150,31908,0.0,0.0,133.0,26.0,0.0,0
391,39696,50205,7.136491104903191,18.0,1767.0,94.0,0.0,1
392,38447,65231,2.0709456068127703,7.0,16425.0,403.0,0.0,1
393,75601,75606,9.58018125470731,36.0,1887.0,52.0,0.0,1
394,63536,63537,2.7905531327562403,5.0,72.0,13.0,0.0,1
395,205232,32275,0.0,0.0,528.0,49.0,0.0,0
396,64177,64180,5.35273184279595,16.0,289.0,18.0,0.0,1
397,41507,31891,0.0,0.0,57.0,22.0,0.0,0
398,41216,31892,0.0,0.0,3300.0,116.0,0.0,0
399,68678,68680,1.90933077120488,5.0,168.0,29.0,0.0,1
400,269893,31891,0.267546386419054,1.0,45.0,17.0,0.0,0
401,78139,78142,4.1831292206710895,7.0,64.0,9.0,1.0,1
402,78139,78142,4.1831292206710895,7.0,64.0,9.0,1.0,1
403,81348,81361,5.41010640333361,15.0,256.0,17.0,1.0,1
404,115797,31892,0.0,0.0,1254.0,85.0,0.0,0
405,169577,31892,0.0,0.0,990.0,81.0,0.0,0
406,195028,31891,0.0,0.0,24.0,11.0,0.0,0
407,180688,31892,0.518338161076792,2.0,462.0,71.0,0.0,0
408,75901,75905,2.7905531327562403,5.0,36.0,7.0,0.0,1
409,106232,31892,0.233075271708509,1.0,1650.0,90.0,0.0,0
410,77042,32275,0.0,0.0,640.0,56.0,0.0,0
411,38816,73242,3.27308069862144,7.0,330.0,36.0,0.0,1
412,80807,31892,0.0,0.0,2046.0,97.0,0.0,0
413,88296,88299,4.13379196003742,10.0,121.0,12.0,0.0,1
414,89488,31892,0.0,0.0,396.0,72.0,0.0,0
415,54817,54818,5.09161151021085,17.0,1062.0,60.0,0.0,1
416,191363,31892,0.0,0.0,1254.0,85.0,0.0,0
417,120151,31891,0.0,0.0,51.0,20.0,0.0,0
418,134757,31892,0.0,0.0,594.0,75.0,0.0,0
419,269510,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
