,node1,node2,adamic_adar,common_neighbors,preferential_attachment,total_neighbors,similarity,label
52,39590,39603,4.61144383489809,12.0,182.0,15.0,0.0,1
53,40665,40668,2.16404256133344,3.0,16.0,5.0,1.0,1
54,39750,39755,4.45671786674266,12.0,169.0,14.0,0.0,1
55,209293,31891,0.0,0.0,33.0,14.0,0.0,0
56,60709,31891,0.0,0.0,84.0,31.0,0.0,0
57,33282,33288,2.51668896077654,5.0,36.0,7.0,0.0,1
58,39600,39602,4.61144383489809,12.0,182.0,15.0,0.0,1
59,37600,37603,11.352145630934201,33.0,2686.0,80.0,0.0,1
60,118092,31891,0.0,0.0,192.0,67.0,0.0,0
61,146771,31891,0.0,0.0,27.0,12.0,0.0,0
62,37397,37419,5.3537078873371104,16.0,493.0,30.0,0.0,1
63,159711,31891,0.0,0.0,18.0,9.0,0.0,0
64,83320,31891,0.267546386419054,1.0,45.0,17.0,0.0,0
65,60812,31891,0.0,0.0,66.0,25.0,0.0,0
66,106226,31891,0.0,0.0,111.0,40.0,0.0,0
67,269518,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
68,35031,35033,2.16404256133344,3.0,16.0,5.0,1.0,1
69,35031,35033,2.16404256133344,3.0,16.0,5.0,1.0,1
70,211713,31891,0.0,0.0,90.0,33.0,0.0,0
71,204986,31891,0.23868315209103,1.0,12.0,6.0,0.0,0
72,41367,41377,2.8699952805266804,8.0,81.0,10.0,1.0,1
73,145765,31891,0.0,0.0,12.0,7.0,0.0,0
74,35128,35133,1.7304579969148701,4.0,100.0,21.0,0.0,1
75,45662,31891,0.0,0.0,45.0,18.0,0.0,0
76,109823,31891,0.0,0.0,84.0,31.0,0.0,0
77,37397,37410,5.29772596784572,16.0,289.0,18.0,0.0,1
78,226552,31891,0.0,0.0,12.0,7.0,0.0,0
79,171314,31891,0.0,0.0,36.0,15.0,0.0,0
80,36714,36716,3.8532790369159597,9.0,100.0,11.0,0.0,1
81,41423,41424,3.95039048724123,8.0,81.0,10.0,1.0,1
82,41423,41424,3.95039048724123,8.0,81.0,10.0,1.0,1
83,41214,41218,5.747051505656557,18.0,855.0,46.0,0.0,1
84,41034,41038,3.56476047488388,8.0,81.0,10.0,0.0,1
85,72894,31891,0.0,0.0,21.0,10.0,0.0,0
86,41033,41039,3.56476047488388,8.0,81.0,10.0,0.0,1
87,36710,36717,3.8532790369159597,9.0,100.0,11.0,0.0,1
88,95297,31891,0.0,0.0,51.0,20.0,0.0,0
89,138499,31891,0.23868315209103,1.0,21.0,9.0,0.0,0
90,269515,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
91,195025,31891,0.0,0.0,24.0,11.0,0.0,0
92,38355,31891,0.0,0.0,78.0,29.0,0.0,0
93,72895,31891,0.0,0.0,21.0,10.0,0.0,0
94,40913,40918,2.14758329573017,4.0,25.0,6.0,0.0,1
95,40895,41216,3.73237389090388,12.0,2850.0,95.0,0.0,1
96,168915,31891,0.0,0.0,54.0,21.0,0.0,0
97,36071,39696,3.86447064841529,11.0,2511.0,109.0,0.0,1
98,95296,31891,0.0,0.0,51.0,20.0,0.0,0
99,176395,31891,0.23868315209103,1.0,36.0,14.0,0.0,0
100,35302,35305,1.50749384023369,4.0,25.0,6.0,1.0,1
101,92498,31891,0.0,0.0,396.0,135.0,0.0,0
102,34466,35148,2.7021285643932402,5.0,4920.0,618.0,0.0,1
103,239636,31891,0.0,0.0,30.0,13.0,0.0,0
104,41421,41424,1.96004548582437,4.0,117.0,18.0,0.0,1
105,87765,31891,0.0,0.0,15.0,8.0,0.0,0
106,109828,31891,0.0,0.0,87.0,32.0,0.0,0
107,95287,31891,0.0,0.0,66.0,25.0,0.0,0
108,162157,31891,0.0,0.0,21.0,10.0,0.0,0
109,38007,38011,4.67845494301536,12.0,169.0,14.0,0.0,1
110,130766,31891,0.0,0.0,12.0,7.0,0.0,0
111,39752,39755,4.45671786674266,12.0,169.0,14.0,0.0,1
112,140495,31891,0.0,0.0,54.0,21.0,0.0,0
113,72897,31891,0.0,0.0,21.0,10.0,0.0,0
114,36285,36288,2.11775305701321,6.0,49.0,8.0,1.0,1
115,36285,36288,2.11775305701321,6.0,49.0,8.0,1.0,1
116,34890,38816,3.2046362008603198,10.0,2409.0,96.0,0.0,1
117,70968,31891,0.0,0.0,36.0,15.0,0.0,0
118,32436,32437,0.0,0.0,1.0,2.0,0.0,1
119,153058,31891,0.0,0.0,78.0,29.0,0.0,0
120,39749,39750,4.45671786674266,12.0,169.0,14.0,0.0,1
121,151199,31891,0.0,0.0,12.0,7.0,0.0,0
122,195027,31891,0.0,0.0,24.0,11.0,0.0,0
123,36709,36712,3.8532790369159597,9.0,100.0,11.0,0.0,1
124,198073,31891,0.0,0.0,12.0,7.0,0.0,0
125,38009,38011,4.67845494301536,12.0,169.0,14.0,0.0,1
126,141153,31891,0.0,0.0,39.0,16.0,0.0,0
127,40326,40328,1.95659338325871,3.0,32.0,9.0,0.0,1
128,41205,41208,5.71277461229705,18.0,551.0,30.0,0.0,1
129,34565,34566,1.44269504088896,1.0,4.0,3.0,0.0,1
130,32971,32972,5.41010640333361,15.0,608.0,39.0,0.0,1
131,38447,31891,0.23868315209103,1.0,1095.0,367.0,0.0,0
132,36239,36242,1.3530503517006498,3.0,24.0,7.0,0.0,1
133,106112,31891,0.0,0.0,9.0,6.0,0.0,0
134,140376,31891,0.0,0.0,21.0,10.0,0.0,0
135,180688,31891,0.0,0.0,21.0,10.0,0.0,0
136,109825,31891,0.0,0.0,69.0,26.0,0.0,0
137,269507,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
138,41207,41216,5.75412659803509,18.0,950.0,51.0,0.0,1
139,35885,35887,3.2089055349266,7.0,136.0,18.0,0.0,1
140,32434,32435,0.30010162850041305,1.0,36.0,19.0,0.156156156156156,1
141,36288,36292,2.3315497708825497,6.0,196.0,29.0,0.0,1
142,237929,31891,0.0,0.0,24.0,11.0,0.0,0
143,229461,31891,0.0,0.0,15.0,8.0,0.0,0
144,32961,32973,5.32434022085387,15.0,256.0,17.0,0.0,1
145,32956,32969,5.32434022085387,15.0,256.0,17.0,1.0,1
146,37413,37420,5.29772596784572,16.0,289.0,18.0,0.0,1
147,250695,31891,0.0,0.0,42.0,17.0,0.0,0
148,159882,31891,0.0,0.0,78.0,29.0,0.0,0
149,37397,37411,5.29772596784572,16.0,289.0,18.0,0.0,1
150,155985,31891,0.0,0.0,15.0,8.0,0.0,0
151,41209,41219,5.67012554477531,18.0,361.0,20.0,0.0,1
152,179379,31891,0.0,0.0,9.0,6.0,0.0,0
153,39971,39974,2.16404256133344,3.0,16.0,5.0,1.0,1
154,81821,31891,0.0,0.0,21.0,10.0,0.0,0
155,229458,31891,0.0,0.0,15.0,8.0,0.0,0
156,37418,37420,5.29772596784572,16.0,289.0,18.0,0.0,1
157,40324,40325,1.92359338785195,3.0,28.0,8.0,0.0,1
158,36705,36709,3.8532790369159597,9.0,100.0,11.0,1.0,1
159,274242,31891,0.0,0.0,57.0,22.0,0.0,0
160,39918,39919,1.24266986911922,2.0,15.0,6.0,0.589887640449438,1
161,39918,39919,1.24266986911922,2.0,15.0,6.0,0.589887640449438,1
162,41032,41039,3.56476047488388,8.0,81.0,10.0,0.0,1
163,37416,37418,5.38139958364609,16.0,697.0,42.0,0.0,1
164,81822,31891,0.0,0.0,96.0,35.0,0.0,0
165,36240,36241,3.91196664569211,7.0,99.0,13.0,0.0,1
166,34238,34243,3.0833900542185004,6.0,49.0,8.0,0.0,1
167,39696,40595,1.7461081164312398,3.0,372.0,94.0,0.0,1
168,66038,31891,0.506229538510084,2.0,105.0,36.0,0.0,0
169,37410,37419,5.3537078873371104,16.0,493.0,30.0,0.0,1
170,38004,38012,4.67845494301536,12.0,169.0,14.0,0.0,1
171,38942,38945,3.1784094886133,7.0,64.0,9.0,1.0,1
172,164476,31891,0.0,0.0,36.0,15.0,0.0,0
173,38012,38014,4.67845494301536,12.0,169.0,14.0,0.0,1
174,40324,40327,1.71614420977722,3.0,16.0,5.0,1.0,1
175,40324,40327,1.71614420977722,3.0,16.0,5.0,1.0,1
176,35031,35036,2.16404256133344,3.0,16.0,5.0,1.0,1
177,100084,31891,0.506229538510084,2.0,219.0,74.0,0.0,0
178,39211,39893,2.31271971847382,6.0,341.0,36.0,0.0,1
179,32390,38665,2.75323358047944,6.0,216.0,24.0,0.0,1
180,176396,31891,0.23868315209103,1.0,36.0,14.0,0.0,0
181,38120,38121,2.48533973823845,4.0,25.0,6.0,0.0,1
182,36710,36716,3.8532790369159597,9.0,100.0,11.0,0.0,1
183,36708,36711,3.8532790369159597,9.0,100.0,11.0,0.0,1
184,40666,40668,2.16404256133344,3.0,16.0,5.0,0.0,1
185,32958,32961,5.32434022085387,15.0,256.0,17.0,0.0,1
186,37746,37749,3.6028696846181805,8.0,81.0,10.0,0.0,1
187,32959,32970,5.32434022085387,15.0,256.0,17.0,0.0,1
188,40309,40310,2.6667369881082403,5.0,36.0,7.0,0.0,1
189,63662,31891,0.0,0.0,27.0,12.0,0.0,0
190,99411,31891,0.0,0.0,75.0,28.0,0.0,0
191,183440,31891,0.0,0.0,51.0,20.0,0.0,0
192,40591,40596,1.6633189900180605,3.0,108.0,28.0,0.0,1
193,43024,31891,0.0,0.0,54.0,21.0,0.0,0
194,106239,31891,0.0,0.0,111.0,40.0,0.0,0
195,277183,31891,0.23868315209103,1.0,6.0,4.0,0.0,0
196,37744,37747,3.6028696846181805,8.0,81.0,10.0,0.0,1
197,41215,41219,5.67012554477531,18.0,361.0,20.0,0.0,1
198,144683,31891,0.0,0.0,69.0,26.0,0.0,0
199,37598,37602,5.458746800941,18.0,1311.0,70.0,0.0,1
200,191941,31891,0.267546386419054,1.0,45.0,17.0,0.0,0
201,37598,37600,10.8897105488836,32.0,2346.0,71.0,0.0,1
202,211715,31891,0.0,0.0,54.0,21.0,0.0,0
203,39021,41275,3.6303413169205294,12.0,2800.0,94.0,0.0,1
204,34368,35307,1.78518160094473,5.0,378.0,64.0,0.0,1
205,32492,32493,1.82047845325367,2.0,9.0,4.0,0.0,1
206,117723,31891,0.0,0.0,105.0,38.0,0.0,0
207,32963,32968,5.32434022085387,15.0,256.0,17.0,0.0,1
208,37601,37603,7.852410379417701,22.0,1817.0,80.0,0.0,1
209,221731,31891,0.0,0.0,24.0,11.0,0.0,0
210,37598,37603,27.114520073708402,68.0,5451.0,80.0,0.0,1
211,66029,31891,0.267546386419054,1.0,150.0,52.0,0.0,0
212,95290,31891,0.0,0.0,60.0,23.0,0.0,0
213,46793,31891,0.0,0.0,9.0,6.0,0.0,0
214,41203,41218,5.747051505656557,18.0,855.0,46.0,0.0,1
215,40936,40938,2.48533973823845,4.0,25.0,6.0,0.0,1
216,40914,40915,2.14758329573017,4.0,25.0,6.0,0.0,1
217,66031,31891,0.506229538510084,2.0,120.0,41.0,0.0,0
218,32123,32129,4.59851421293925,9.0,180.0,19.0,0.0,1
219,250703,31891,0.0,0.0,42.0,17.0,0.0,0
220,95300,31891,0.0,0.0,51.0,20.0,0.0,0
221,39591,39597,4.60049577133676,12.0,169.0,14.0,0.0,1
222,153063,31891,0.0,0.0,78.0,29.0,0.0,0
223,40306,40309,2.6667369881082403,5.0,36.0,7.0,0.0,1
224,113841,31891,0.0,0.0,96.0,35.0,0.0,0
225,41212,41219,5.67012554477531,18.0,361.0,20.0,0.0,1
226,32967,32969,5.32434022085387,15.0,256.0,17.0,0.0,1
227,50537,31891,0.0,0.0,12.0,7.0,0.0,0
228,36171,36172,2.48533973823845,4.0,65.0,14.0,0.0,1
229,40307,40310,2.6667369881082403,5.0,36.0,7.0,0.0,1
230,70969,31891,0.0,0.0,24.0,11.0,0.0,0
231,38010,38012,4.67845494301536,12.0,169.0,14.0,0.0,1
232,36897,39204,2.24336895447222,8.0,1357.0,74.0,0.0,1
233,34086,34088,1.82047845325367,2.0,9.0,4.0,1.0,1
234,41202,41213,5.67012554477531,18.0,361.0,20.0,1.0,1
235,49735,31891,0.0,0.0,153.0,54.0,0.0,0
236,37408,37411,5.29772596784572,16.0,289.0,18.0,0.0,1
237,38008,38015,4.67845494301536,12.0,169.0,14.0,0.0,1
238,92651,31891,0.0,0.0,63.0,24.0,0.0,0
239,37417,37421,5.44322533085745,16.0,2108.0,125.0,0.0,1
240,41210,41214,5.67012554477531,18.0,361.0,20.0,0.0,1
241,140381,31891,0.0,0.0,21.0,10.0,0.0,0
242,35307,37881,7.91239886576761,26.0,3213.0,88.0,0.0,1
243,38680,38685,2.28103719510308,4.0,25.0,6.0,1.0,1
244,38168,40568,1.47673324869109,3.0,1360.0,98.0,0.0,1
245,212217,31891,0.0,0.0,81.0,30.0,0.0,0
246,66036,31891,0.267546386419054,1.0,48.0,18.0,0.0,0
247,151200,31891,0.0,0.0,12.0,7.0,0.0,0
248,37510,37514,4.2765543034540485,11.0,216.0,19.0,0.0,1
249,40016,40017,2.16404256133344,3.0,28.0,8.0,0.0,1
250,57364,31891,0.0,0.0,195.0,68.0,0.0,0
251,153057,31891,0.0,0.0,78.0,29.0,0.0,0
252,38943,38951,3.2250133536730403,7.0,80.0,11.0,0.0,1
253,45325,31891,0.0,0.0,201.0,70.0,0.0,0
254,32275,38814,4.6437667469498,15.0,1680.0,106.0,0.0,1
255,52552,31891,0.0,0.0,291.0,100.0,0.0,0
256,39747,39757,4.45671786674266,12.0,169.0,14.0,1.0,1
257,269890,31891,0.267546386419054,1.0,45.0,17.0,0.0,0
258,41202,41218,5.747051505656557,18.0,855.0,46.0,0.0,1
259,38232,38235,1.95659338325871,3.0,16.0,5.0,0.0,1
260,160335,31891,0.0,0.0,39.0,16.0,0.0,0
261,60801,31891,0.0,0.0,27.0,12.0,0.0,0
262,39598,39602,4.61144383489809,12.0,182.0,15.0,0.0,1
263,220465,31891,0.0,0.0,30.0,13.0,0.0,0
264,41207,41209,5.67012554477531,18.0,361.0,20.0,0.0,1
265,32959,32967,5.32434022085387,15.0,256.0,17.0,0.0,1
266,238501,31891,0.0,0.0,42.0,17.0,0.0,0
267,38006,38010,4.67845494301536,12.0,169.0,14.0,0.0,1
268,179709,31891,0.0,0.0,78.0,29.0,0.0,0
269,96573,31891,0.0,0.0,75.0,28.0,0.0,0
270,38289,38297,3.5735345968417596,9.0,910.0,92.0,0.0,1
271,106227,31891,0.0,0.0,111.0,40.0,0.0,0
272,250139,31891,0.0,0.0,57.0,22.0,0.0,0
273,164474,31891,0.0,0.0,36.0,15.0,0.0,0
274,36231,36234,1.36535883994026,2.0,160.0,24.0,0.0,1
275,237931,31891,0.0,0.0,24.0,11.0,0.0,0
276,40326,40327,1.95659338325871,3.0,32.0,9.0,0.0,1
277,146953,31891,0.267546386419054,1.0,123.0,43.0,0.0,0
278,40911,40914,2.14758329573017,4.0,25.0,6.0,1.0,1
279,34236,34239,3.0833900542185004,6.0,49.0,8.0,1.0,1
280,47128,31891,0.0,0.0,96.0,35.0,0.0,0
281,36138,36293,4.7581163512038085,11.0,429.0,35.0,0.0,1
282,117979,31891,0.0,0.0,408.0,139.0,0.0,0
283,39590,39602,4.61144383489809,12.0,182.0,15.0,0.0,1
284,41147,41148,4.90386850747218,8.0,207.0,24.0,0.7027027027027031,1
285,41147,41148,4.90386850747218,8.0,207.0,24.0,0.7027027027027031,1
286,118082,31891,0.0,0.0,84.0,31.0,0.0,0
287,165376,31891,0.506229538510084,2.0,33.0,12.0,0.0,0
288,176389,31891,0.23868315209103,1.0,36.0,14.0,0.0,0
289,38942,38949,3.1784094886133,7.0,64.0,9.0,1.0,1
290,159710,31891,0.267546386419054,1.0,135.0,47.0,0.0,0
291,100083,31891,0.23868315209103,1.0,48.0,18.0,0.0,0
292,106114,31891,0.267546386419054,1.0,24.0,10.0,0.0,0
293,34168,34171,2.16404256133344,3.0,16.0,5.0,0.0,1
294,138501,31891,0.23868315209103,1.0,21.0,9.0,0.0,0
295,38664,38667,2.4738427563829704,6.0,49.0,8.0,0.0,1
296,237930,31891,0.0,0.0,24.0,11.0,0.0,0
297,153061,31891,0.0,0.0,78.0,29.0,0.0,0
298,41203,41220,5.67012554477531,18.0,361.0,20.0,0.0,1
299,118078,31891,0.0,0.0,117.0,42.0,0.0,0
300,159713,31891,0.0,0.0,18.0,9.0,0.0,0
301,220418,31891,0.0,0.0,21.0,10.0,0.0,0
302,73098,31891,0.0,0.0,63.0,24.0,0.0,0
303,39749,39755,4.45671786674266,12.0,169.0,14.0,0.0,1
304,189474,31891,0.0,0.0,129.0,46.0,0.0,0
305,38157,38161,4.15089991748027,11.0,144.0,13.0,0.0,1
306,95298,31891,0.0,0.0,51.0,20.0,0.0,0
307,34168,34169,2.16404256133344,3.0,16.0,5.0,0.0,1
308,244330,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
309,36167,36171,2.48533973823845,4.0,65.0,14.0,0.0,1
310,39601,39602,4.66750687945403,12.0,280.0,22.0,0.0,1
311,39697,39699,2.1440934156206,5.0,54.0,10.0,0.0,1
312,41034,41036,3.56476047488388,8.0,81.0,10.0,0.0,1
313,53147,31891,0.0,0.0,705.0,238.0,0.0,0
314,32966,32968,5.32434022085387,15.0,256.0,17.0,0.0,1
315,66033,31891,0.267546386419054,1.0,63.0,23.0,0.0,0
316,76392,31891,0.0,0.0,18.0,9.0,0.0,0
317,109822,31891,0.0,0.0,87.0,32.0,0.0,0
318,35572,35573,1.36535883994026,2.0,9.0,4.0,0.0,1
319,176393,31891,0.23868315209103,1.0,36.0,14.0,0.0,0
320,175361,31891,0.0,0.0,84.0,31.0,0.0,0
321,176400,31891,0.23868315209103,1.0,54.0,20.0,0.0,0
322,63023,31891,0.0,0.0,99.0,36.0,0.0,0
323,153069,31891,0.0,0.0,78.0,29.0,0.0,0
324,45665,31891,0.0,0.0,18.0,9.0,0.0,0
325,183438,31891,0.0,0.0,51.0,20.0,0.0,0
326,40325,40328,1.92359338785195,3.0,28.0,8.0,0.0,1
327,40896,41218,2.8211633129838902,9.0,1260.0,64.0,0.0,1
328,41212,41213,5.67012554477531,18.0,361.0,20.0,0.0,1
329,35129,35132,1.83917538082842,4.0,425.0,86.0,0.0,1
330,39067,39068,1.44269504088896,1.0,4.0,3.0,0.0,1
331,41372,41374,3.0311007900449,8.0,270.0,31.0,0.0,1
332,111303,31891,0.0,0.0,12.0,7.0,0.0,0
333,38811,38816,2.5697834512507596,6.0,231.0,34.0,0.0,1
334,269511,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
335,271540,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
336,35132,37881,3.1855054183080203,9.0,4335.0,127.0,0.0,1
337,239191,31891,0.0,0.0,33.0,14.0,0.0,0
338,171313,31891,0.0,0.0,36.0,15.0,0.0,0
339,239637,31891,0.0,0.0,30.0,13.0,0.0,0
340,37219,37228,2.48533973823845,4.0,25.0,6.0,1.0,1
341,183436,31891,0.0,0.0,51.0,20.0,0.0,0
342,106240,31891,0.0,0.0,111.0,40.0,0.0,0
343,34428,34429,1.9294341936793202,4.0,25.0,6.0,1.0,1
344,34428,34429,1.9294341936793202,4.0,25.0,6.0,1.0,1
345,180981,31891,0.0,0.0,33.0,14.0,0.0,0
346,57358,31891,0.0,0.0,240.0,83.0,0.0,0
347,236345,31891,0.0,0.0,36.0,15.0,0.0,0
348,41034,41037,3.64095690650735,8.0,126.0,15.0,0.0,1
349,35486,35488,4.64291649394233,10.0,121.0,12.0,0.0,1
350,76393,31891,0.506229538510084,2.0,195.0,66.0,0.0,0
351,38682,38684,2.28103719510308,4.0,25.0,6.0,0.0,1
352,49683,31891,0.0,0.0,105.0,38.0,0.0,0
353,81818,31891,0.0,0.0,30.0,13.0,0.0,0
354,238950,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
355,72896,31891,0.0,0.0,21.0,10.0,0.0,0
356,63661,31891,0.23868315209103,1.0,33.0,13.0,0.0,0
357,35571,35572,1.82047845325367,2.0,27.0,10.0,0.0,1
358,73096,31891,0.0,0.0,63.0,24.0,0.0,0
359,34086,34087,1.82047845325367,2.0,9.0,4.0,1.0,1
360,34086,34087,1.82047845325367,2.0,9.0,4.0,1.0,1
361,106232,31891,0.0,0.0,75.0,28.0,0.0,0
362,35246,37887,2.43734052733918,5.0,1746.0,110.0,0.0,1
363,38297,38299,14.990260101592698,55.0,7280.0,116.0,0.0,1
364,39013,39020,15.7179255564699,45.0,8960.0,171.0,0.38996820911338703,1
365,74338,31891,0.0,0.0,84.0,31.0,0.0,0
366,40911,40915,2.14758329573017,4.0,25.0,6.0,1.0,1
367,120151,31891,0.0,0.0,51.0,20.0,0.0,0
368,147953,31891,0.0,0.0,12.0,7.0,0.0,0
369,38944,38951,3.2250133536730403,7.0,80.0,11.0,0.0,1
370,104011,31891,0.267546386419054,1.0,54.0,20.0,0.0,0
371,138497,31891,0.23868315209103,1.0,21.0,9.0,0.0,0
372,204865,31891,0.0,0.0,42.0,17.0,0.0,0
373,209290,31891,0.0,0.0,33.0,14.0,0.0,0
374,38166,38168,4.192655761639871,11.0,192.0,17.0,0.0,1
375,41204,41211,5.751431049863089,18.0,912.0,49.0,0.0,1
376,54000,31891,0.0,0.0,183.0,64.0,0.0,0
377,92888,31891,0.0,0.0,39.0,16.0,0.0,0
378,43018,31891,0.0,0.0,27.0,12.0,0.0,0
379,83321,31891,0.267546386419054,1.0,45.0,17.0,0.0,0
380,37743,37749,3.6028696846181805,8.0,81.0,10.0,0.0,1
381,34241,34242,3.0833900542185004,6.0,49.0,8.0,0.0,1
382,39598,39600,4.60049577133676,12.0,169.0,14.0,0.0,1
383,175364,31891,0.0,0.0,105.0,38.0,0.0,0
384,153060,31891,0.0,0.0,78.0,29.0,0.0,0
385,37416,37417,5.52689894665782,16.0,5084.0,149.0,0.0,1
386,198074,31891,0.0,0.0,12.0,7.0,0.0,0
387,45663,31891,0.0,0.0,183.0,64.0,0.0,0
388,239192,31891,0.0,0.0,33.0,14.0,0.0,0
389,141155,31891,0.0,0.0,39.0,16.0,0.0,0
390,128025,31891,0.0,0.0,27.0,12.0,0.0,0
391,36294,36296,0.0,0.0,13.0,14.0,0.0,1
392,204867,31891,0.0,0.0,42.0,17.0,0.0,0
393,239195,31891,0.0,0.0,33.0,14.0,0.0,0
394,39020,40980,4.967602839354201,15.0,28160.0,321.0,0.0,1
395,32960,32972,5.32434022085387,15.0,256.0,17.0,0.0,1
396,35570,35571,1.82047845325367,2.0,27.0,10.0,0.0,1
397,48570,31891,0.0,0.0,48.0,19.0,0.0,0
398,183439,31891,0.0,0.0,51.0,20.0,0.0,0
399,39750,39752,4.45671786674266,12.0,169.0,14.0,0.0,1
400,61609,31891,0.0,0.0,207.0,72.0,0.0,0
401,138245,31891,0.0,0.0,21.0,10.0,0.0,0
402,40913,40914,2.14758329573017,4.0,25.0,6.0,0.0,1
403,41204,41214,5.751431049863089,18.0,912.0,49.0,0.0,1
404,37413,37419,5.3537078873371104,16.0,493.0,30.0,0.0,1
405,38156,38166,4.15089991748027,11.0,144.0,13.0,0.0,1
406,35263,35265,1.6315867470713201,2.0,12.0,5.0,0.0,1
407,195022,31891,0.0,0.0,45.0,18.0,0.0,0
408,38002,38011,4.67845494301536,12.0,169.0,14.0,0.0,1
409,32961,32962,5.32434022085387,15.0,256.0,17.0,0.0,1
410,37409,37411,5.29772596784572,16.0,289.0,18.0,0.0,1
411,154466,31891,0.0,0.0,69.0,26.0,0.0,0
412,40014,40018,1.95659338325871,3.0,16.0,5.0,0.0,1
413,36138,36291,2.74246733135862,7.0,468.0,42.0,0.0,1
414,40911,40917,2.48533973823845,4.0,170.0,35.0,0.3799126637554579,1
415,249428,31891,0.0,0.0,12.0,7.0,0.0,0
416,40980,31891,0.0,0.0,528.0,179.0,0.0,0
417,183441,31891,0.0,0.0,51.0,20.0,0.0,0
418,83319,31891,0.267546386419054,1.0,45.0,17.0,0.0,0
419,38152,38159,4.15089991748027,11.0,144.0,13.0,1.0,1
420,118383,31891,0.0,0.0,57.0,22.0,0.0,0
421,60899,31891,0.0,0.0,219.0,76.0,0.0,0
422,176398,31891,0.23868315209103,1.0,36.0,14.0,0.0,0
423,198148,31891,0.0,0.0,60.0,23.0,0.0,0
424,41206,41208,5.84203057026785,18.0,3364.0,127.0,0.0,1
