,node1,node2,adamic_adar,common_neighbors,preferential_attachment,total_neighbors,similarity,label
42,41651,32390,0.0,0.0,288.0,34.0,0.0,0
43,65868,65869,6.963381352654671,22.0,529.0,24.0,0.0,1
44,65234,75594,9.653007680399279,36.0,9139.0,248.0,0.0,1
45,98302,98313,10.4337505862581,41.0,2226.0,54.0,0.0,1
46,55338,102483,2.71334085316798,5.0,60.0,11.0,0.0,1
47,52043,94301,4.52830890869641,12.0,689.0,54.0,0.0,1
48,87734,32275,0.0,0.0,192.0,28.0,0.0,0
49,275879,32275,0.0,0.0,176.0,27.0,0.0,0
50,46409,49447,17.746603538602,79.0,12240.0,154.0,0.0,1
51,65747,65748,2.16404256133344,3.0,16.0,5.0,0.0,1
52,79086,79087,1.44269504088896,1.0,4.0,3.0,0.0,1
53,51933,32431,0.0,0.0,1260.0,73.0,0.0,0
54,67053,67068,11.884756458961801,44.0,2025.0,46.0,0.0,1
55,50982,32431,0.0,0.0,364.0,41.0,0.0,0
56,211271,31892,0.0,0.0,396.0,72.0,0.0,0
57,35720,61195,10.3214293159914,39.0,2205.0,55.0,0.0,1
58,106320,106323,3.1338155801764,7.0,64.0,9.0,0.0,1
59,186780,31942,0.0,0.0,253.0,34.0,0.0,0
60,55449,55451,1.17778561304589,2.0,168.0,57.0,0.0,1
61,64284,31892,0.0,0.0,1584.0,90.0,0.0,0
62,67085,67090,10.8161899365572,41.0,1764.0,43.0,0.0,1
63,57023,57029,2.5844082580535,9.0,378.0,30.0,0.0,1
64,67751,73315,2.46737162635702,6.0,938.0,75.0,0.0,1
65,62842,76544,5.2655448088399694,18.0,988.0,53.0,0.0,1
66,55012,77946,3.83620842464962,11.0,364.0,29.0,0.0,1
67,215849,31907,0.0,0.0,57.0,22.0,0.0,0
68,56124,56135,5.03670774967519,15.0,598.0,34.0,0.0,1
69,53600,53608,4.28469610509728,11.0,144.0,13.0,0.0,1
70,88453,31892,0.0,0.0,5940.0,156.0,0.0,0
71,54187,32275,0.0,0.0,176.0,27.0,0.0,0
72,54731,62218,2.16404256133344,3.0,36.0,10.0,0.0,1
73,46792,31891,0.0,0.0,9.0,6.0,0.0,0
74,49429,98755,1.44269504088896,1.0,370.0,46.0,0.0,1
75,105561,105568,12.0771484118927,47.0,2304.0,49.0,0.0,1
76,66559,80650,7.408657906064461,25.0,2626.0,102.0,0.0,1
77,141835,31892,0.0,0.0,594.0,75.0,0.0,0
78,60369,60370,3.3662884287409103,7.0,64.0,9.0,0.0,1
79,49079,53052,9.71747930448098,27.0,2242.0,70.0,0.0,1
80,100114,100117,8.08390875507347,27.0,784.0,29.0,0.0,1
81,110225,31907,0.0,0.0,779.0,60.0,0.0,0
82,274825,32390,0.183741868630683,1.0,846.0,64.0,0.0,0
83,73195,73206,8.49997408669288,25.0,884.0,35.0,0.0,1
84,109104,109105,2.3864337334139303,7.0,64.0,9.0,0.0,1
85,194480,32390,0.0,0.0,216.0,30.0,0.0,0
86,222314,32431,0.0,0.0,336.0,40.0,0.0,0
87,50874,32275,0.0,0.0,176.0,27.0,0.0,0
88,63609,31892,0.0,0.0,2046.0,97.0,0.0,0
89,69824,32390,0.183741868630683,1.0,180.0,27.0,0.0,0
90,79666,79670,2.16404256133344,3.0,16.0,5.0,1.0,1
91,70371,70372,1.82047845325367,2.0,9.0,4.0,1.0,1
92,70371,70372,1.82047845325367,2.0,9.0,4.0,1.0,1
93,72309,32275,0.0,0.0,336.0,37.0,0.0,0
94,148978,31892,0.0,0.0,924.0,80.0,0.0,0
95,67620,67621,6.6929403459108485,19.0,1220.0,62.0,0.0,1
96,54492,74937,5.7163176349106,19.0,5248.0,127.0,0.0,1
97,81956,102161,2.60171187927384,5.0,66.0,12.0,0.0,1
98,43667,31891,0.0,0.0,27.0,12.0,0.0,0
99,249083,31892,0.0,0.0,990.0,81.0,0.0,0
100,118079,31891,0.0,0.0,105.0,38.0,0.0,0
101,197280,31908,0.0,0.0,114.0,25.0,0.0,0
102,95208,95211,2.48533973823845,4.0,25.0,6.0,0.0,1
103,118087,31892,0.169494474237384,1.0,2574.0,104.0,0.0,0
104,36194,91206,5.560746064907111,17.0,864.0,49.0,0.0,1
105,198923,31892,0.169494474237384,1.0,660.0,75.0,0.0,0
106,104457,31892,0.0,0.0,1452.0,88.0,0.0,0
107,54731,62216,2.16404256133344,3.0,36.0,10.0,0.0,1
108,62395,68266,5.3829287952868095,19.0,1550.0,62.0,0.0,1
109,82376,82378,7.8579433306636925,26.0,729.0,28.0,0.0,1
110,67748,104564,3.34050969509135,7.0,232.0,30.0,0.0,1
111,240508,31908,0.259730302172272,1.0,266.0,32.0,0.0,0
112,61648,32390,0.0,0.0,234.0,31.0,0.0,0
113,61571,108572,3.90865033712927,9.0,100.0,11.0,1.0,1
114,61571,108572,3.90865033712927,9.0,100.0,11.0,1.0,1
115,41999,31892,0.0,0.0,4026.0,127.0,0.0,0
116,43017,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
117,101862,101863,14.778993841777199,44.0,2025.0,46.0,1.0,1
118,101862,101863,14.778993841777199,44.0,2025.0,46.0,1.0,1
119,47787,47789,1.4097767923289999,3.0,32.0,9.0,0.0,1
120,46450,69531,2.75298013209125,9.0,360.0,37.0,0.0,1
121,138502,31891,0.23868315209103,1.0,21.0,9.0,0.0,0
122,59489,32431,0.0,0.0,420.0,43.0,0.0,0
123,108655,108658,1.82047845325367,2.0,9.0,4.0,1.0,1
124,111304,31891,0.0,0.0,12.0,7.0,0.0,0
125,81841,81846,2.00080566744021,3.0,24.0,7.0,0.0,1
126,99916,99920,4.10624764668298,10.0,121.0,12.0,0.0,1
127,88971,32431,0.0,0.0,448.0,44.0,0.0,0
128,271865,32390,0.0,0.0,270.0,33.0,0.0,0
129,65564,70255,3.735641564308101,10.0,264.0,25.0,0.5297029702970301,1
130,73097,31892,0.232338493574117,1.0,396.0,71.0,0.0,0
131,39271,101395,2.56435239459436,7.0,232.0,30.0,0.0,1
132,60812,31892,0.513604907636846,2.0,1452.0,86.0,0.0,0
133,98341,32123,0.0,0.0,702.0,57.0,0.0,0
134,128241,32275,0.258317766807329,1.0,96.0,21.0,0.0,0
135,49413,49414,3.3662884287409103,7.0,64.0,9.0,0.0,1
136,48254,101590,2.3114128987613,6.0,441.0,64.0,0.0,1
137,103037,103038,2.8884207007525498,6.0,49.0,8.0,1.0,1
138,103037,103038,2.8884207007525498,6.0,49.0,8.0,1.0,1
139,117511,31892,0.0,0.0,330.0,71.0,0.0,0
140,73273,73275,3.06544801074804,7.0,104.0,14.0,0.0,1
141,49701,32390,0.183741868630683,1.0,1242.0,86.0,0.0,0
142,216445,31892,0.0,0.0,2376.0,102.0,0.0,0
143,42802,94571,5.02009030283553,17.0,1224.0,53.0,0.0,1
144,233546,32390,0.0,0.0,252.0,32.0,0.0,0
145,85887,32431,0.237829513479358,1.0,224.0,35.0,0.0,0
146,196180,32390,0.0,0.0,234.0,31.0,0.0,0
147,102364,102369,3.59930664368702,8.0,81.0,10.0,0.0,1
148,51229,51231,1.3272716180510802,2.0,9.0,4.0,0.0,1
149,70648,70650,2.34490315064182,4.0,25.0,6.0,0.0,1
150,271644,32390,0.183741868630683,1.0,144.0,25.0,0.0,0
151,35814,64284,5.09377086838587,17.0,3672.0,160.0,0.0,1
152,94403,94414,5.64795967673272,19.0,400.0,21.0,0.0,1
153,157596,32431,0.0,0.0,364.0,41.0,0.0,0
154,37394,37418,5.29772596784572,16.0,289.0,18.0,1.0,1
155,57364,99712,3.04761756095918,11.0,2145.0,87.0,0.0,1
156,201492,31892,0.0,0.0,660.0,76.0,0.0,0
157,70444,70446,4.401608929939161,11.0,144.0,13.0,0.0,1
158,118826,32390,0.0,0.0,558.0,49.0,0.0,0
159,110038,31942,0.294014103795206,1.0,230.0,32.0,0.0,0
160,110244,31892,0.0,0.0,1188.0,84.0,0.0,0
161,261634,32390,0.0,0.0,36.0,20.0,0.0,0
162,63373,31892,0.0,0.0,462.0,73.0,0.0,0
163,66494,66496,4.09224307246252,14.0,1558.0,65.0,0.0,1
164,57025,96777,6.237686191736749,21.0,3196.0,94.0,0.0,1
165,60367,60375,3.3662884287409103,7.0,64.0,9.0,1.0,1
166,174365,32275,0.0,0.0,128.0,24.0,0.0,0
167,232360,32275,0.0,0.0,128.0,24.0,0.0,0
168,198073,31892,0.169494474237384,1.0,264.0,69.0,0.0,0
169,40307,40309,2.6667369881082403,5.0,36.0,7.0,0.0,1
170,100263,32390,0.0,0.0,324.0,36.0,0.0,0
171,51440,51450,3.95606699959198,10.0,121.0,12.0,0.0,1
172,128463,31892,0.0,0.0,2112.0,98.0,0.0,0
173,97796,32390,0.0,0.0,180.0,28.0,0.0,0
174,87970,89776,2.24671052600791,6.0,154.0,23.0,1.0,1
175,56381,32390,0.0,0.0,468.0,44.0,0.0,0
176,97872,97873,2.1296675769827,5.0,36.0,7.0,0.0,1
177,131193,31907,0.0,0.0,209.0,30.0,0.0,0
178,152292,32275,0.0,0.0,112.0,23.0,0.0,0
179,61609,63599,7.6242470269851195,27.0,1932.0,70.0,0.0,1
180,107962,31892,0.0,0.0,792.0,78.0,0.0,0
181,46446,46448,3.6894225414112403,9.0,210.0,22.0,0.0,1
182,127511,32275,0.0,0.0,640.0,56.0,0.0,0
183,65865,65869,6.963381352654671,22.0,529.0,24.0,0.0,1
184,99557,99562,3.98910699651416,10.0,121.0,12.0,0.0,1
185,38447,31891,0.23868315209103,1.0,1095.0,367.0,0.0,0
186,39682,74657,4.18201034040217,11.0,264.0,23.0,0.0,1
187,100924,32431,0.0,0.0,700.0,53.0,0.0,0
188,104457,104468,6.20635794594048,21.0,770.0,36.0,0.0,1
189,53264,53265,2.1829337925826398,4.0,25.0,6.0,0.0,1
190,102447,102448,2.16404256133344,3.0,16.0,5.0,0.0,1
191,104013,31892,1.09480540890609,4.0,1188.0,80.0,0.0,0
192,72572,72574,1.3272716180510802,2.0,159.0,54.0,0.0,1
193,92841,31907,0.0,0.0,95.0,24.0,0.0,0
194,96399,32431,0.0,0.0,196.0,35.0,0.0,0
195,278505,31907,0.0,0.0,95.0,24.0,0.0,0
196,32431,47133,9.13222674325335,18.0,532.0,29.0,0.600409836065574,1
197,71599,71601,0.0,0.0,1.0,2.0,0.8981481481481479,1
198,71599,71601,0.0,0.0,1.0,2.0,0.8981481481481479,1
199,37881,32275,0.0,0.0,816.0,67.0,0.0,0
200,247563,31892,0.169494474237384,1.0,990.0,80.0,0.0,0
201,185551,31907,0.267546386419054,1.0,95.0,23.0,0.0,0
202,109832,31892,0.169494474237384,1.0,1518.0,88.0,0.0,0
203,201040,31892,0.0,0.0,396.0,72.0,0.0,0
204,60804,31891,0.0,0.0,75.0,28.0,0.0,0
205,39595,39601,4.6565588158927,12.0,260.0,21.0,0.0,1
206,247270,32390,0.0,0.0,216.0,30.0,0.0,0
207,85393,85394,3.56476047488388,8.0,81.0,10.0,0.0,1
208,40720,65531,6.62078311242304,23.0,1176.0,50.0,0.0,1
209,103192,103212,10.8503020484673,41.0,2016.0,49.0,0.0,1
210,63349,103556,1.5315741611864495,2.0,18.0,7.0,0.0,1
211,98306,31892,0.0,0.0,2772.0,108.0,0.0,0
212,66029,106116,7.34658608700191,23.0,1750.0,62.0,0.0,1
213,55671,72291,0.701840868322306,2.0,36.0,13.0,0.4485596707818929,1
214,118839,32390,0.0,0.0,558.0,49.0,0.0,0
215,39698,39700,2.1440934156206,5.0,54.0,10.0,0.0,1
216,100583,31892,0.0,0.0,1782.0,93.0,0.0,0
217,99712,32390,0.0,0.0,594.0,51.0,0.0,0
218,216456,31892,0.0,0.0,2376.0,102.0,0.0,0
219,42504,92071,2.153996444882,6.0,49.0,8.0,1.0,1
220,55245,55250,1.92556368665817,5.0,48.0,9.0,0.0,1
221,57028,32431,0.0,0.0,336.0,40.0,0.0,0
222,66036,83319,4.32083371934213,14.0,240.0,17.0,0.0,1
223,179714,31892,0.0,0.0,1188.0,84.0,0.0,0
224,164157,31892,0.169494474237384,1.0,1782.0,92.0,0.0,0
225,92590,92594,6.33368887685296,20.0,441.0,22.0,0.0,1
226,95620,32431,0.0,0.0,2212.0,107.0,0.0,0
227,274792,32390,0.183741868630683,1.0,846.0,64.0,0.0,0
228,169529,31891,0.0,0.0,60.0,23.0,0.0,0
229,130922,31892,0.0,0.0,2112.0,98.0,0.0,0
230,97376,31892,0.254334778144042,1.0,330.0,70.0,0.0,0
231,45600,32390,0.0,0.0,1476.0,100.0,0.0,0
232,48163,48165,3.1713897492806,7.0,152.0,20.0,0.0,1
233,56902,93610,1.3494249789085502,4.0,990.0,59.0,0.0,1
234,57884,57889,5.88159635644029,17.0,324.0,19.0,0.0,1
235,80817,80818,6.6760482555732406,24.0,625.0,26.0,0.0,1
236,57360,31892,0.0,0.0,1056.0,82.0,0.0,0
237,251949,31929,0.294014103795206,1.0,238.0,40.0,0.0,0
238,275591,31892,0.0,0.0,528.0,74.0,0.0,0
239,118087,31891,0.0,0.0,117.0,42.0,0.0,0
240,96450,32390,0.0,0.0,198.0,29.0,0.0,0
241,219052,32275,0.0,0.0,160.0,26.0,0.0,0
242,240729,31892,0.0,0.0,1518.0,89.0,0.0,0
243,171318,31891,0.0,0.0,36.0,15.0,0.0,0
244,244778,32275,0.0,0.0,192.0,28.0,0.0,0
245,89014,89017,3.44278646437881,8.0,81.0,10.0,0.0,1
246,35712,35716,3.9862242248604898,10.0,165.0,16.0,0.0,1
247,67391,73535,1.6099832690653402,4.0,105.0,22.0,0.0,1
248,105541,105557,12.0771484118927,47.0,2304.0,49.0,0.0,1
249,99428,99431,4.72949305216405,13.0,196.0,15.0,0.0,1
250,78107,78108,0.8069036366755259,2.0,21.0,8.0,0.0,1
251,77617,93248,1.44269504088896,1.0,4.0,3.0,1.0,1
252,77617,93248,1.44269504088896,1.0,4.0,3.0,1.0,1
253,91641,101384,1.9295153187438705,4.0,185.0,38.0,0.0,1
254,47773,55503,2.29837303420032,5.0,216.0,37.0,0.0,1
255,239783,31892,0.0,0.0,858.0,79.0,0.0,0
256,100453,100454,2.776059407604,7.0,64.0,9.0,0.0,1
257,50642,32275,0.0,0.0,480.0,46.0,0.0,0
258,174258,32431,0.0,0.0,280.0,38.0,0.0,0
259,225033,31891,0.0,0.0,39.0,16.0,0.0,0
260,79600,31891,0.0,0.0,72.0,27.0,0.0,0
261,103322,103323,3.5058327818015598,9.0,100.0,11.0,0.0,1
262,190577,32390,0.0,0.0,144.0,26.0,0.0,0
263,65005,65008,3.70321772376517,9.0,100.0,11.0,0.0,1
264,128473,31892,0.0,0.0,2112.0,98.0,0.0,0
265,174853,31892,0.0,0.0,660.0,76.0,0.0,0
266,273842,32275,0.0,0.0,96.0,22.0,0.0,0
267,82919,32431,0.0,0.0,3948.0,169.0,0.0,0
268,239281,31892,0.0,0.0,594.0,75.0,0.0,0
269,40980,65232,4.702328544417691,14.0,10912.0,224.0,0.0,1
270,91086,91087,2.4139288215659302,5.0,36.0,7.0,0.0,1
271,69528,72294,9.164249499017801,34.0,2940.0,75.0,0.0,1
272,239951,32390,0.0,0.0,162.0,27.0,0.0,0
273,239632,31892,0.169494474237384,1.0,660.0,75.0,0.0,0
274,53353,66797,2.0431052120716,6.0,1809.0,88.0,0.0,1
275,145112,31892,0.0,0.0,1056.0,82.0,0.0,0
276,93280,93298,7.99444367342823,27.0,784.0,29.0,0.0,1
277,58564,68147,3.7693515913357403,12.0,756.0,45.0,0.0,1
278,49129,53350,1.66125818300941,5.0,525.0,41.0,0.0,1
279,48709,48712,0.6213349345596121,1.0,4.0,3.0,1.0,1
280,48709,48712,0.6213349345596121,1.0,4.0,3.0,1.0,1
281,53122,53123,3.36092735626254,9.0,100.0,11.0,0.0,1
282,39944,60700,1.8689043628849096,6.0,320.0,30.0,0.0,1
283,144384,32275,0.0,0.0,528.0,49.0,0.0,0
284,71737,71739,3.3662884287409103,7.0,64.0,9.0,0.0,1
285,169577,31892,0.0,0.0,990.0,81.0,0.0,0
286,203056,31892,0.0,0.0,2376.0,102.0,0.0,0
287,155482,32275,0.44307567196697295,2.0,128.0,22.0,0.0,0
288,51801,32431,0.0,0.0,896.0,60.0,0.0,0
289,72442,75601,9.62825727957701,36.0,4029.0,94.0,0.0,1
290,238502,31891,0.0,0.0,42.0,17.0,0.0,0
291,95540,32275,0.0,0.0,432.0,43.0,0.0,0
292,84514,87344,2.3127543035272997,6.0,468.0,55.0,0.0,1
293,154054,32275,0.0,0.0,496.0,47.0,0.0,0
294,53551,53553,1.2631953504916,2.0,9.0,4.0,1.0,1
295,92066,106578,2.3709205828783904,6.0,203.0,30.0,0.0,1
296,34890,87730,3.56354802216723,11.0,876.0,74.0,0.0,1
297,129277,32390,0.0,0.0,198.0,29.0,0.0,0
298,73538,32390,0.0,0.0,126.0,25.0,0.0,0
299,88295,88296,4.13379196003742,10.0,121.0,12.0,0.0,1
300,60490,94573,2.7996442155883394,10.0,918.0,61.0,0.0,1
301,84586,84587,3.3662884287409103,7.0,64.0,9.0,0.0,1
302,106230,31892,0.233075271708509,1.0,1650.0,90.0,0.0,0
303,260732,31892,0.0,0.0,330.0,71.0,0.0,0
304,105254,105255,3.53181354945512,8.0,117.0,14.0,0.0,1
305,67007,67015,4.41140657336695,12.0,650.0,51.0,0.0,1
306,196074,31892,0.0,0.0,4356.0,132.0,0.0,0
307,87655,87657,3.83360117892254,11.0,276.0,24.0,0.0,1
308,55671,55672,0.836724086285096,2.0,126.0,43.0,0.0,1
309,186128,31892,0.0,0.0,594.0,75.0,0.0,0
310,62798,62799,3.28512927373316,8.0,81.0,10.0,0.0,1
311,202832,31892,0.0,0.0,792.0,78.0,0.0,0
312,82479,82498,6.99243513093629,22.0,667.0,30.0,0.0,1
313,216446,31892,0.0,0.0,2376.0,102.0,0.0,0
314,65187,79035,1.9539695379799997,5.0,78.0,14.0,0.0,1
315,57199,63203,2.97563738554694,8.0,261.0,30.0,0.0,1
316,85187,85194,2.80732122532811,6.0,49.0,8.0,0.0,1
317,103222,103225,10.8410734288556,41.0,1764.0,43.0,0.0,1
318,42066,42079,3.5894336950846704,11.0,7140.0,233.0,0.0,1
319,202193,32275,0.0,0.0,432.0,43.0,0.0,0
320,70969,31891,0.0,0.0,24.0,11.0,0.0,0
321,53316,72356,2.55137149510879,5.0,36.0,7.0,0.0,1
322,61734,61741,3.00378619375201,6.0,49.0,8.0,1.0,1
323,97377,31892,0.254334778144042,1.0,330.0,70.0,0.0,0
324,101104,101108,3.51207046595231,8.0,168.0,18.0,0.0,1
325,75602,75607,9.55757813944249,36.0,1369.0,38.0,0.0,1
326,102279,31892,0.0,0.0,858.0,79.0,0.0,0
327,42072,58838,7.13758874956393,26.0,1254.0,45.0,0.0,1
328,47133,96483,2.68302126443384,7.0,152.0,20.0,0.0,1
329,42877,42882,7.25731535758832,24.0,625.0,26.0,0.0,1
330,49064,90780,4.16439729403812,11.0,731.0,49.0,0.0,1
331,74338,32390,0.0,0.0,504.0,46.0,0.0,0
332,95397,95400,8.93567273632536,24.0,1050.0,41.0,0.34790528233151197,1
333,255190,31908,0.0,0.0,19.0,20.0,0.0,0
334,236562,32275,0.0,0.0,128.0,24.0,0.0,0
335,119020,32431,0.0,0.0,392.0,42.0,0.0,0
336,75588,75594,9.55757813944249,36.0,1369.0,38.0,0.0,1
337,66075,32275,0.0,0.0,272.0,33.0,0.0,0
338,246805,31892,0.0,0.0,1386.0,87.0,0.0,0
339,35825,57912,8.54021410706972,31.0,2365.0,67.0,0.0,1
340,75592,75594,9.58143116357403,36.0,1924.0,53.0,0.0,1
341,60137,32390,0.0,0.0,306.0,35.0,0.0,0
342,79545,79551,4.55299370485203,12.0,169.0,14.0,0.0,1
343,48046,48056,2.53138264204271,6.0,49.0,8.0,1.0,1
344,152383,32275,0.0,0.0,80.0,21.0,0.0,0
345,206627,32275,0.272958420409397,1.0,32.0,17.0,0.0,0
346,58308,82291,5.393878663189,19.0,2820.0,142.0,0.0,1
347,186738,31930,0.3692693730688549,1.0,286.0,36.0,0.0,0
348,67560,31892,0.169494474237384,1.0,2442.0,102.0,0.0,0
349,31892,76393,11.3051751417873,35.0,4290.0,96.0,0.0,1
350,64206,32390,0.0,0.0,414.0,41.0,0.0,0
351,32721,80811,6.7224583529165995,24.0,1100.0,45.0,0.0,1
352,50870,52043,4.578052106177299,15.0,2120.0,78.0,0.0,1
353,52043,32390,0.0,0.0,954.0,71.0,0.0,0
354,64988,65001,4.20480781345128,12.0,325.0,26.0,0.0,1
355,224149,31892,0.0,0.0,396.0,72.0,0.0,0
356,210294,31892,0.0,0.0,2112.0,98.0,0.0,0
357,111465,32275,0.0,0.0,208.0,29.0,0.0,0
358,75083,87870,3.55847037753052,13.0,756.0,42.0,0.0,1
359,141162,31892,0.31066746727980604,1.0,858.0,78.0,0.0,0
360,40287,40288,6.719851577602661,21.0,484.0,23.0,1.0,1
361,40287,40288,6.719851577602661,21.0,484.0,23.0,1.0,1
362,65966,32275,0.0,0.0,384.0,40.0,0.0,0
363,80809,31892,0.0,0.0,4092.0,128.0,0.0,0
364,88721,88734,8.52640901006098,29.0,900.0,31.0,0.0,1
365,80995,80997,3.55510666626279,8.0,81.0,10.0,0.0,1
366,106078,106080,1.52117485631127,3.0,108.0,18.0,0.0,1
367,41204,41205,5.751431049863089,18.0,912.0,49.0,0.0,1
368,49540,75019,2.1552302266167302,4.0,63.0,12.0,0.0,1
369,83304,31908,0.563143377714551,2.0,190.0,27.0,0.0,0
370,60120,60121,1.5899364842509898,3.0,16.0,5.0,0.0,1
371,69991,69997,3.93722415403597,10.0,121.0,12.0,0.0,1
372,117465,32129,0.345976256261194,1.0,80.0,17.0,0.0,0
373,40914,40915,2.14758329573017,4.0,25.0,6.0,0.0,1
374,60899,32130,0.0,0.0,438.0,79.0,0.0,0
375,106426,106431,2.16404256133344,3.0,16.0,5.0,1.0,1
376,74667,74671,2.6272583577862,6.0,56.0,9.0,0.0,1
377,144142,32431,0.0,0.0,364.0,41.0,0.0,0
378,239634,31892,0.169494474237384,1.0,660.0,75.0,0.0,0
379,81952,81953,4.36911775217019,9.0,150.0,16.0,0.7269841269841271,1
380,41542,52073,4.94747657857877,13.0,741.0,45.0,0.0,1
381,53745,32275,0.0,0.0,992.0,78.0,0.0,0
382,199824,32390,0.0,0.0,342.0,37.0,0.0,0
383,51085,31892,0.169494474237384,1.0,792.0,77.0,0.0,0
384,213277,31892,0.0,0.0,396.0,72.0,0.0,0
385,98319,31892,0.0,0.0,2970.0,111.0,0.0,0
386,129282,32390,0.0,0.0,198.0,29.0,0.0,0
387,94299,94306,4.39030831219683,12.0,169.0,14.0,0.0,1
388,66069,32275,0.0,0.0,272.0,33.0,0.0,0
389,88965,88969,2.78123817554497,8.0,81.0,10.0,0.0,1
390,60005,32275,0.0,0.0,480.0,46.0,0.0,0
391,105714,105728,9.349539829410539,35.0,1296.0,37.0,0.0,1
392,64074,64080,2.9719213162306,6.0,84.0,13.0,0.0,1
393,51979,52552,10.4615769943522,33.0,3298.0,98.0,0.0,1
394,209290,31891,0.0,0.0,33.0,14.0,0.0,0
395,118830,32390,0.0,0.0,558.0,49.0,0.0,0
396,92595,31908,0.0,0.0,399.0,40.0,0.0,0
397,126104,32390,0.0,0.0,234.0,31.0,0.0,0
398,35814,32431,0.0,0.0,4284.0,181.0,0.0,0
399,65562,32275,0.673288562021624,3.0,208.0,26.0,0.0,0
400,90897,32431,0.0,0.0,952.0,62.0,0.0,0
401,80802,80822,6.71039162253924,24.0,918.0,37.0,0.0,1
402,49261,100641,1.99805559736583,4.0,465.0,94.0,0.0,1
403,228480,32390,0.0,0.0,72.0,22.0,0.0,0
404,38669,42094,4.992730567966491,15.0,9702.0,258.0,0.0,1
405,47976,32431,0.0,0.0,756.0,55.0,0.0,0
406,143622,31892,0.0,0.0,792.0,78.0,0.0,0
407,62598,31929,0.0,0.0,306.0,43.0,0.0,0
408,58335,32275,0.0,0.0,2080.0,146.0,0.0,0
409,236348,31892,0.169494474237384,1.0,792.0,77.0,0.0,0
410,189154,31892,0.0,0.0,1584.0,90.0,0.0,0
411,54839,54851,3.67785316935262,10.0,297.0,28.0,0.0,1
412,40980,83813,3.05152264111228,7.0,2112.0,181.0,0.0,1
413,108793,108796,3.0833900542185004,6.0,49.0,8.0,0.0,1
414,139681,32275,0.0,0.0,176.0,27.0,0.0,0
415,71117,109104,2.57879307219912,7.0,256.0,33.0,0.0,1
416,239288,32275,0.0,0.0,240.0,31.0,0.0,0
417,52693,72306,6.21079063023418,20.0,441.0,22.0,0.0,1
418,46409,32275,0.0,0.0,2448.0,169.0,0.0,0
419,37521,81822,1.8033688011112,3.0,512.0,45.0,0.0,1
420,246785,31892,0.0,0.0,660.0,76.0,0.0,0
421,193874,32390,0.0,0.0,270.0,33.0,0.0,0
422,45664,31891,0.267546386419054,1.0,72.0,26.0,0.0,0
