,Unnamed: 0,node1,node2,adamic_adar,common_neighbors,preferential_attachment,total_neighbors,similarity,label
1836,1836,195030,31892,0.169494474237384,1.0,528.0,73.0,0.0,0
1969,1969,52886,57025,0.677551763211516,2.0,1222.0,71.0,0.0,1
3332,3332,102281,31892,0.0,0.0,858.0,79.0,0.0,0
1362,1362,51238,51240,3.38770433849173,9.0,210.0,22.0,0.0,1
5159,5159,54828,54832,4.990881315759482,17.0,324.0,19.0,0.0,1
2097,2097,55333,55335,1.34268245500409,2.0,15.0,6.0,0.0,1
3663,3663,64305,64306,3.5784815122768503,8.0,81.0,10.0,0.0,1
632,632,73072,31892,0.0,0.0,3894.0,125.0,0.0,0
4529,4529,42094,59873,2.2869677690628,6.0,294.0,43.0,0.0,1
4238,4238,62029,62035,3.3529274187059106,8.0,81.0,10.0,0.0,1
1394,1394,34466,64447,3.03494571487198,7.0,7380.0,620.0,0.0,1
4414,4414,153056,31892,0.254334778144042,1.0,1716.0,91.0,0.0,0
3780,3780,184484,31892,0.233075271708509,1.0,858.0,78.0,0.0,0
358,358,153058,31892,0.254334778144042,1.0,1716.0,91.0,0.0,0
3382,3382,264375,31892,0.0,0.0,924.0,80.0,0.0,0
987,987,42869,42877,7.25731535758832,24.0,625.0,26.0,0.0,1
3763,3763,61609,31892,0.169494474237384,1.0,4554.0,134.0,0.0,0
1453,1453,176400,31891,0.23868315209103,1.0,54.0,20.0,0.0,0
3532,3532,55520,55525,3.24606384200017,7.0,64.0,9.0,1.0,1
2110,2110,47083,62636,4.49864842568522,16.0,5865.0,150.0,0.0,1
1698,1698,243050,31891,0.0,0.0,24.0,11.0,0.0,0
742,742,57384,57385,1.1480687401062,2.0,9.0,4.0,0.0,1
5024,5024,49079,62957,9.69228525372306,27.0,1652.0,60.0,0.0,1
948,948,79349,31892,0.0,0.0,726.0,77.0,0.0,0
3732,3732,128021,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
1234,1234,140499,31891,0.0,0.0,264.0,91.0,0.0,0
3176,3176,35825,57912,8.54021410706972,31.0,2365.0,67.0,0.0,1
1284,1284,40487,56182,4.79297802489447,12.0,315.0,24.0,0.0,1
1854,1854,41506,31892,0.294014103795206,1.0,1254.0,84.0,0.0,0
2614,2614,36195,36197,3.26599052729303,9.0,110.0,12.0,1.0,1
1187,1187,42703,56815,6.44648109473117,22.0,1088.0,44.0,0.97029702970297,1
1257,1257,35814,39271,2.66253674893352,7.0,1224.0,154.0,0.0,1
1517,1517,140377,31892,0.169494474237384,1.0,462.0,72.0,0.0,0
2933,2933,128691,31891,0.0,0.0,27.0,12.0,0.0,0
2786,2786,46635,46636,2.2059877293552,5.0,36.0,7.0,0.0,1
3441,3441,162331,31892,0.0,0.0,2046.0,97.0,0.0,0
1848,1848,236348,31891,0.0,0.0,36.0,15.0,0.0,0
140,140,64988,64999,4.20480781345128,12.0,325.0,26.0,0.0,1
77,77,257508,31892,0.0,0.0,1188.0,84.0,0.0,0
1253,1253,48213,48218,3.63914493225672,10.0,341.0,32.0,0.0,1
4916,4916,49138,31892,0.0,0.0,1452.0,88.0,0.0,0
2799,2799,56270,56810,4.045646590954831,14.0,1403.0,70.0,0.0,1
3392,3392,185719,31892,0.0,0.0,792.0,78.0,0.0,0
3013,3013,45663,31891,0.0,0.0,183.0,64.0,0.0,0
1599,1599,61604,61606,1.36663001796839,4.0,25.0,6.0,1.0,1
657,657,54829,31892,0.0,0.0,1188.0,84.0,0.0,0
247,247,63043,63046,4.90624126769836,12.0,340.0,25.0,0.0,1
1976,1976,50421,50424,2.986524103273,6.0,49.0,8.0,1.0,1
594,594,67016,31892,0.0,0.0,1188.0,84.0,0.0,0
2433,2433,40915,40918,2.14758329573017,4.0,25.0,6.0,0.0,1
3086,3086,62781,63201,1.6759400104515,4.0,98.0,17.0,0.0,1
1656,1656,60808,31892,0.232338493574117,1.0,594.0,74.0,0.0,0
1006,1006,45137,56815,5.128419479326951,18.0,864.0,41.0,0.0,1
4195,4195,44153,44157,5.1505779401878495,15.0,256.0,17.0,0.0,1
863,863,89490,31892,0.0,0.0,396.0,72.0,0.0,0
1584,1584,50815,50816,1.82047845325367,2.0,9.0,4.0,0.0,1
2610,2610,32967,32973,5.32434022085387,15.0,256.0,17.0,0.0,1
3480,3480,212221,31891,0.0,0.0,81.0,30.0,0.0,0
3152,3152,66035,31892,1.37607182296882,5.0,1254.0,80.0,0.0,0
4512,4512,101863,31892,0.0,0.0,2970.0,111.0,0.0,0
2916,2916,43429,62636,1.43455259815281,3.0,204.0,52.0,0.0,1
3912,3912,37515,31892,0.0,0.0,1980.0,96.0,0.0,0
3212,3212,43017,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
1609,1609,45530,45541,5.16977122296397,14.0,225.0,16.0,0.0,1
4811,4811,161199,31891,0.0,0.0,9.0,6.0,0.0,0
3435,3435,45730,45739,3.955978724013241,10.0,121.0,12.0,1.0,1
359,359,47048,48630,2.8734931643607005,8.0,408.0,33.0,0.0,1
654,654,219501,31892,0.0,0.0,858.0,79.0,0.0,0
116,116,58440,58447,4.9483667953159,14.0,225.0,16.0,0.0,1
228,228,48903,48906,3.00378619375201,6.0,49.0,8.0,0.0,1
3815,3815,63047,63049,3.8565601097579503,10.0,220.0,21.0,0.0,1
1217,1217,35484,35487,4.64291649394233,10.0,121.0,12.0,1.0,1
1057,1057,37397,37416,5.38139958364609,16.0,697.0,42.0,0.0,1
222,222,65008,65009,3.70321772376517,9.0,100.0,11.0,0.0,1
1531,1531,65046,31892,0.0,0.0,198.0,69.0,0.0,0
2759,2759,109820,31892,0.169494474237384,1.0,1518.0,88.0,0.0,0
4733,4733,57886,57890,5.88159635644029,17.0,324.0,19.0,0.0,1
1334,1334,63535,63536,2.63487211058683,5.0,36.0,7.0,0.0,1
4299,4299,83321,31891,0.267546386419054,1.0,45.0,17.0,0.0,0
5088,5088,50640,31892,0.0,0.0,1386.0,87.0,0.0,0
272,272,138245,31892,0.169494474237384,1.0,462.0,72.0,0.0,0
3030,3030,57364,31892,0.294014103795206,1.0,4290.0,130.0,0.0,0
423,423,48887,48889,2.48533973823845,4.0,25.0,6.0,0.0,1
835,835,45964,45975,4.2154592019202415,12.0,169.0,14.0,0.0,1
458,458,269890,31891,0.267546386419054,1.0,45.0,17.0,0.0,0
4631,4631,56223,56230,3.79787130837469,9.0,100.0,11.0,0.0,1
475,475,198920,31892,0.169494474237384,1.0,660.0,75.0,0.0,0
2638,2638,63599,31892,0.0,0.0,1848.0,94.0,0.0,0
3327,3327,132983,31892,0.0,0.0,462.0,73.0,0.0,0
1208,1208,57887,57889,5.88159635644029,17.0,324.0,19.0,0.0,1
3729,3729,41652,51309,7.20836743510006,15.0,1081.0,55.0,0.0,1
2389,2389,134751,31891,0.0,0.0,114.0,41.0,0.0,0
4027,4027,56998,56999,2.791554749807049,6.0,49.0,8.0,0.0,1
184,184,46011,46013,2.16404256133344,3.0,16.0,5.0,1.0,1
3486,3486,183441,31892,0.477584555383948,2.0,1122.0,81.0,0.0,0
3186,3186,175366,31892,0.294014103795206,1.0,726.0,76.0,0.0,0
3048,3048,57638,57643,4.8410922840746204,13.0,196.0,15.0,1.0,1
3427,3427,225035,31891,0.0,0.0,39.0,16.0,0.0,0
144,144,248878,31892,0.0,0.0,528.0,74.0,0.0,0
3235,3235,60802,60810,3.14211948056969,8.0,81.0,10.0,0.0,1
1527,1527,43665,31891,0.0,0.0,27.0,12.0,0.0,0
733,733,49429,49431,1.96197444063826,5.0,222.0,38.0,0.0,1
852,852,153064,31892,0.254334778144042,1.0,1716.0,91.0,0.0,0
4443,4443,53785,53786,3.22581766417601,8.0,117.0,14.0,0.0,1
3135,3135,242643,31892,0.0,0.0,858.0,79.0,0.0,0
2852,2852,163431,31892,0.0,0.0,330.0,71.0,0.0,0
896,896,45484,45485,3.23160268279716,7.0,80.0,11.0,0.7222222222222221,1
4194,4194,156593,31892,0.0,0.0,858.0,79.0,0.0,0
3218,3218,42692,54892,3.8138743033564095,11.0,3375.0,109.0,0.0,1
4732,4732,60802,31891,0.0,0.0,27.0,12.0,0.0,0
766,766,46082,46084,8.46171707384305,26.0,864.0,33.0,0.80327868852459,1
905,905,212216,31892,0.233075271708509,1.0,1782.0,92.0,0.0,0
3848,3848,229101,31892,0.0,0.0,858.0,79.0,0.0,0
388,388,46671,46683,4.74952304115261,13.0,196.0,15.0,1.0,1
1673,1673,39020,31892,0.0,0.0,10560.0,226.0,0.0,0
1985,1985,55334,55335,2.44181338781329,3.0,20.0,6.0,0.0,1
3185,3185,53045,53052,6.04591854182159,16.0,646.0,39.0,0.0,1
1270,1270,176493,31892,0.0,0.0,528.0,74.0,0.0,0
1292,1292,47505,47509,2.7905531327562403,5.0,36.0,7.0,1.0,1
3208,3208,43018,31891,0.0,0.0,27.0,12.0,0.0,0
2172,2172,51312,58709,2.41715924876978,5.0,192.0,33.0,0.0,1
2000,2000,196066,31891,0.0,0.0,198.0,69.0,0.0,0
4899,4899,155983,31891,0.0,0.0,15.0,8.0,0.0,0
1490,1490,44514,44517,2.92774537421667,6.0,49.0,8.0,0.0,1
301,301,53265,53266,2.18293379258264,4.0,25.0,6.0,0.0,1
868,868,39597,39600,4.60049577133676,12.0,169.0,14.0,0.0,1
3733,3733,60802,60809,3.14211948056969,8.0,81.0,10.0,0.0,1
1647,1647,46014,46017,2.16404256133344,3.0,16.0,5.0,0.0,1
3522,3522,38353,46085,5.75521383139623,19.0,1323.0,57.0,0.0,1
1682,1682,80819,31892,0.0,0.0,1650.0,91.0,0.0,0
2309,2309,57876,57882,5.88159635644029,17.0,324.0,19.0,0.0,1
1630,1630,98321,31892,0.0,0.0,2772.0,108.0,0.0,0
2286,2286,64277,64278,2.06810050978423,5.0,162.0,28.0,0.0,1
4438,4438,117980,31892,0.0,0.0,3102.0,113.0,0.0,0
3665,3665,56224,56232,3.79787130837469,9.0,100.0,11.0,0.0,1
2417,2417,63364,63370,2.8930071649974303,6.0,119.0,18.0,0.0,1
4683,4683,87768,31892,0.281266414062728,1.0,330.0,70.0,0.0,0
3903,3903,187806,31892,0.0,0.0,726.0,77.0,0.0,0
3380,3380,66789,31892,0.0,0.0,726.0,77.0,0.0,0
424,424,60807,31891,0.23868315209103,1.0,222.0,76.0,0.0,0
2856,2856,46641,31892,0.0,0.0,4224.0,130.0,0.0,0
4322,4322,72301,31891,0.0,0.0,147.0,52.0,0.0,0
4480,4480,196504,31892,0.0,0.0,792.0,78.0,0.0,0
2602,2602,54570,31892,0.169494474237384,1.0,1320.0,85.0,0.0,0
459,459,67563,31892,0.0,0.0,594.0,75.0,0.0,0
3808,3808,180686,31892,0.518338161076792,2.0,462.0,71.0,0.0,0
3619,3619,140378,31892,0.169494474237384,1.0,462.0,72.0,0.0,0
1182,1182,50855,50856,3.79328484412982,9.0,100.0,11.0,0.0,1
1435,1435,249430,31892,0.169494474237384,1.0,264.0,69.0,0.0,0
4242,4242,120484,31892,0.0,0.0,528.0,74.0,0.0,0
826,826,56263,56269,2.64482690704846,6.0,126.0,19.0,0.0,1
2353,2353,172145,31892,0.0,0.0,792.0,78.0,0.0,0
2618,2618,169573,31892,0.0,0.0,990.0,81.0,0.0,0
1419,1419,32960,32970,5.32434022085387,15.0,256.0,17.0,0.0,1
5104,5104,64167,64178,5.35273184279595,16.0,289.0,18.0,0.0,1
3498,3498,55527,55530,3.24606384200017,7.0,64.0,9.0,0.0,1
3147,3147,113930,31892,0.169494474237384,1.0,3102.0,112.0,0.0,0
4079,4079,66029,31891,0.267546386419054,1.0,150.0,52.0,0.0,0
109,109,106239,31892,0.233075271708509,1.0,2442.0,102.0,0.0,0
4381,4381,34881,64292,1.74296624720267,5.0,204.0,35.0,0.0,1
2030,2030,143426,31892,0.0,0.0,990.0,81.0,0.0,0
2221,2221,44080,44979,4.04930854898026,13.0,1102.0,64.0,0.0,1
5026,5026,72461,31892,0.0,0.0,858.0,79.0,0.0,0
1259,1259,166546,31892,0.169494474237384,1.0,1188.0,83.0,0.0,0
1065,1065,136710,31892,0.0,0.0,1386.0,87.0,0.0,0
3067,3067,67562,31892,0.0,0.0,2178.0,99.0,0.0,0
1387,1387,38002,38007,4.67845494301536,12.0,169.0,14.0,0.0,1
5121,5121,48525,31892,0.477584555383948,2.0,1452.0,86.0,0.0,0
3955,3955,136717,31892,0.0,0.0,1386.0,87.0,0.0,0
608,608,42697,57846,3.4525936770254906,10.0,308.0,29.0,0.0,1
203,203,47579,47581,0.0,0.0,7.0,8.0,0.39449541284403705,1
1299,1299,57872,57877,5.88159635644029,17.0,324.0,19.0,1.0,1
3666,3666,130471,31892,0.0,0.0,2112.0,98.0,0.0,0
2563,2563,104014,31892,0.271085030681817,1.0,528.0,73.0,0.0,0
1590,1590,153057,31891,0.0,0.0,78.0,29.0,0.0,0
1502,1502,176496,31892,0.0,0.0,726.0,77.0,0.0,0
467,467,158025,31892,0.0,0.0,528.0,74.0,0.0,0
1143,1143,204868,31892,0.169494474237384,1.0,924.0,79.0,0.0,0
1993,1993,53375,53377,4.1690642165490095,13.0,196.0,15.0,0.0,1
2297,2297,159894,31892,0.0,0.0,1386.0,87.0,0.0,0
1988,1988,183437,31891,0.0,0.0,51.0,20.0,0.0,0
3922,3922,40937,40938,2.48533973823845,4.0,25.0,6.0,0.0,1
1478,1478,216436,31892,0.0,0.0,2376.0,102.0,0.0,0
1627,1627,48903,48905,3.00378619375201,6.0,49.0,8.0,0.0,1
996,996,53381,53382,7.99929775009751,22.0,1219.0,54.0,0.0,1
1499,1499,63598,63612,7.61997519077991,27.0,1792.0,65.0,0.0,1
4595,4595,118400,31892,0.0,0.0,264.0,70.0,0.0,0
3668,3668,128479,31892,0.0,0.0,2112.0,98.0,0.0,0
1678,1678,181369,31892,0.0,0.0,2706.0,107.0,0.0,0
4836,4836,212213,31892,0.233075271708509,1.0,1782.0,92.0,0.0,0
2529,2529,42961,42965,2.40027693718426,5.0,36.0,7.0,1.0,1
4857,4857,61194,61201,3.21886213724061,8.0,81.0,10.0,0.0,1
4091,4091,62003,62004,2.8853900817779303,6.0,49.0,8.0,0.0,1
4593,4593,59000,59018,4.7023026755630895,13.0,196.0,15.0,1.0,1
3790,3790,59679,31892,0.0,0.0,528.0,74.0,0.0,0
2160,2160,246788,31892,0.0,0.0,660.0,76.0,0.0,0
1805,1805,36897,31892,0.0,0.0,1518.0,89.0,0.0,0
3431,3431,47346,47348,1.44269504088896,1.0,4.0,3.0,0.0,1
2615,2615,55494,55498,2.93876108491761,6.0,49.0,8.0,0.0,1
4325,4325,102286,31892,0.0,0.0,858.0,79.0,0.0,0
2219,2219,64171,64177,5.35273184279595,16.0,289.0,18.0,0.0,1
214,214,57162,57167,3.3662884287409103,7.0,64.0,9.0,0.0,1
4009,4009,204984,31891,0.23868315209103,1.0,9.0,5.0,0.0,0
1194,1194,61734,61740,3.00378619375201,6.0,49.0,8.0,1.0,1
3377,3377,128026,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
2220,2220,40288,50314,6.719851577602661,21.0,484.0,23.0,0.0,1
1875,1875,270460,31892,0.0,0.0,528.0,74.0,0.0,0
3291,3291,126595,31892,0.0,0.0,924.0,80.0,0.0,0
4370,4370,63023,31892,0.169494474237384,1.0,2178.0,98.0,0.0,0
2936,2936,243427,31892,0.0,0.0,1254.0,85.0,0.0,0
4788,4788,42697,57849,3.4525936770254906,10.0,308.0,29.0,0.0,1
3935,3935,180780,31892,0.0,0.0,1056.0,82.0,0.0,0
1085,1085,246374,31892,0.0,0.0,396.0,72.0,0.0,0
4511,4511,53364,53382,13.725741081329101,34.0,3021.0,76.0,0.0,1
3871,3871,191366,31892,0.0,0.0,1254.0,85.0,0.0,0
2932,2932,50202,51005,5.49422796323056,19.0,780.0,37.0,0.0,1
2051,2051,38297,51794,8.43165007716204,28.0,2639.0,92.0,0.0,1
2640,2640,250494,31892,0.0,0.0,990.0,81.0,0.0,0
2119,2119,63606,63611,7.5664102604662,27.0,840.0,31.0,0.0,1
1381,1381,58440,58443,4.9483667953159,14.0,225.0,16.0,0.0,1
3916,3916,42384,42388,2.7905531327562403,5.0,108.0,19.0,0.0,1
4374,4374,84231,31892,0.169494474237384,1.0,1518.0,88.0,0.0,0
3582,3582,188626,31892,0.0,0.0,396.0,72.0,0.0,0
4376,4376,35300,35307,2.1298773893536898,4.0,882.0,73.0,0.0,1
837,837,37399,50689,3.6067376022224105,4.0,592.0,78.0,0.0,1
1498,1498,45971,45976,10.327787752318901,29.0,1380.0,47.0,0.0,1
2016,2016,38814,38815,2.6409123582051297,6.0,735.0,106.0,0.0,1
5107,5107,46811,46816,2.48533973823845,4.0,25.0,6.0,1.0,1
56,56,41204,41218,11.7833230044408,31.0,2160.0,62.0,0.626086956521739,1
3928,3928,50191,50192,1.83256628614024,3.0,16.0,5.0,0.0,1
2623,2623,43437,63192,2.54710048664911,5.0,460.0,51.0,0.0,1
1585,1585,138042,31892,0.0,0.0,2838.0,109.0,0.0,0
2418,2418,106115,31891,0.0,0.0,9.0,6.0,0.0,0
4441,4441,52673,31892,0.0,0.0,594.0,75.0,0.0,0
1358,1358,179378,31891,0.0,0.0,9.0,6.0,0.0,0
2005,2005,225692,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
1461,1461,43371,43373,3.3662884287409103,7.0,64.0,9.0,0.0,1
4981,4981,136724,31892,0.0,0.0,1386.0,87.0,0.0,0
4455,4455,147951,31891,0.23868315209103,1.0,48.0,18.0,0.0,0
1043,1043,37650,37657,2.51105596593884,5.0,36.0,7.0,0.0,1
401,401,89489,31892,0.169494474237384,1.0,2640.0,105.0,0.0,0
771,771,54000,57295,4.20260339534536,15.0,6344.0,150.0,0.0,1
72,72,69811,31892,0.169494474237384,1.0,3762.0,122.0,0.0,0
4572,4572,37553,37555,2.16404256133344,3.0,16.0,5.0,0.0,1
4532,4532,195076,31892,0.0,0.0,1782.0,93.0,0.0,0
4136,4136,239189,31891,0.0,0.0,33.0,14.0,0.0,0
2827,2827,104460,31892,0.0,0.0,1452.0,88.0,0.0,0
4484,4484,160888,31892,0.0,0.0,858.0,79.0,0.0,0
2567,2567,41828,41840,5.58584426147805,17.0,414.0,24.0,0.0,1
357,357,62068,62075,2.7905531327562403,5.0,36.0,7.0,0.0,1
200,200,106232,31892,0.233075271708509,1.0,1650.0,90.0,0.0,0
1372,1372,54375,54380,2.58952470851998,5.0,144.0,25.0,0.0,1
29,29,39209,39211,1.77697693690735,4.0,186.0,33.0,0.0,1
3627,3627,182284,31892,0.169494474237384,1.0,660.0,75.0,0.0,0
4520,4520,46792,31892,0.169494474237384,1.0,198.0,68.0,0.0,0
4668,4668,53375,53378,4.1690642165490095,13.0,196.0,15.0,0.0,1
903,903,35719,35721,2.11610110930296,5.0,150.0,26.0,0.0,1
1509,1509,106240,31891,0.0,0.0,111.0,40.0,0.0,0
3997,3997,118075,31892,0.169494474237384,1.0,1848.0,93.0,0.0,0
3348,3348,118082,31892,0.169494474237384,1.0,1848.0,93.0,0.0,0
2133,2133,46879,46884,3.3662884287409103,7.0,64.0,9.0,0.0,1
2536,2536,52015,53052,2.8675645349187704,8.0,342.0,39.0,0.0,1
2551,2551,106114,31891,0.267546386419054,1.0,24.0,10.0,0.0,0
161,161,59906,59912,3.0833900542185004,6.0,49.0,8.0,1.0,1
2218,2218,64652,31892,0.254334778144042,1.0,1716.0,91.0,0.0,0
832,832,35487,35490,2.22624019224823,5.0,66.0,12.0,0.0,1
3789,3789,169626,31892,0.0,0.0,3102.0,113.0,0.0,0
2858,2858,50868,50869,3.46628945118825,10.0,121.0,12.0,1.0,1
3400,3400,196080,31891,0.0,0.0,198.0,69.0,0.0,0
3495,3495,45527,45534,5.16977122296397,14.0,225.0,16.0,1.0,1
4278,4278,49968,49969,6.206494772758241,20.0,1000.0,45.0,0.0,1
3055,3055,53605,53607,4.28469610509728,11.0,144.0,13.0,0.0,1
4527,4527,55294,63338,2.33234647718658,6.0,84.0,13.0,0.0,1
4561,4561,175360,31891,0.0,0.0,33.0,14.0,0.0,0
3478,3478,34429,34432,1.92943419367932,4.0,25.0,6.0,0.0,1
1615,1615,209375,31892,0.0,0.0,594.0,75.0,0.0,0
4950,4950,229461,31892,0.169494474237384,1.0,330.0,70.0,0.0,0
1962,1962,51087,31892,0.0,0.0,264.0,70.0,0.0,0
663,663,162326,31892,0.0,0.0,2046.0,97.0,0.0,0
2489,2489,110245,31892,0.0,0.0,594.0,75.0,0.0,0
4938,4938,35884,35885,3.08096331182837,7.0,64.0,9.0,0.0,1
294,294,65966,31892,0.0,0.0,1584.0,90.0,0.0,0
4588,4588,116323,31892,0.0,0.0,594.0,75.0,0.0,0
4972,4972,132394,31892,0.0,0.0,1320.0,86.0,0.0,0
2288,2288,164159,31892,0.169494474237384,1.0,1782.0,92.0,0.0,0
1005,1005,109870,31892,0.0,0.0,2046.0,97.0,0.0,0
4420,4420,67007,31892,0.0,0.0,3300.0,116.0,0.0,0
4267,4267,62622,62624,3.48592277205158,9.0,100.0,11.0,0.0,1
1028,1028,57566,57571,4.2860136311237405,12.0,260.0,21.0,0.0,1
2209,2209,174370,31892,0.0,0.0,264.0,70.0,0.0,0
3317,3317,44511,44516,2.92774537421667,6.0,49.0,8.0,1.0,1
4142,4142,55368,55372,3.0833900542185004,6.0,49.0,8.0,0.0,1
538,538,35877,35888,3.08096331182837,7.0,64.0,9.0,1.0,1
1077,1077,62502,62504,3.16035984139835,8.0,171.0,20.0,0.0,1
3614,3614,209380,31892,0.0,0.0,594.0,75.0,0.0,0
1466,1466,210779,31892,0.0,0.0,990.0,81.0,0.0,0
544,544,92714,31892,0.0,0.0,1452.0,88.0,0.0,0
3856,3856,171317,31891,0.0,0.0,36.0,15.0,0.0,0
3841,3841,240865,31892,0.0,0.0,660.0,76.0,0.0,0
2244,2244,211715,31892,0.0,0.0,1188.0,84.0,0.0,0
1206,1206,55463,55464,0.0,0.0,1.0,2.0,1.0,1
2625,2625,113841,31892,0.0,0.0,2112.0,98.0,0.0,0
2387,2387,56816,56817,7.8192620079605115,25.0,1274.0,50.0,0.0,1
3374,3374,269514,31891,0.23868315209103,1.0,60.0,22.0,0.0,0
1611,1611,41836,41840,5.55879699412066,17.0,324.0,19.0,0.0,1
5098,5098,169577,31892,0.0,0.0,990.0,81.0,0.0,0
3651,3651,198151,31892,0.0,0.0,462.0,73.0,0.0,0
3712,3712,138250,31892,0.169494474237384,1.0,462.0,72.0,0.0,0
1009,1009,37745,37750,3.64095690650735,8.0,99.0,12.0,0.0,1
481,481,57356,57363,1.96843874597346,7.0,248.0,32.0,0.0,1
3838,3838,47870,56865,4.14572218080348,10.0,2425.0,112.0,0.0,1
1790,1790,48170,31892,0.0,0.0,2178.0,99.0,0.0,0
4957,4957,63587,31892,0.0,0.0,2904.0,110.0,0.0,0
3843,3843,62710,62711,3.07647328078867,7.0,80.0,11.0,0.0,1
2143,2143,164155,31891,0.0,0.0,33.0,14.0,0.0,0
1067,1067,39891,46093,5.79224300198242,19.0,2128.0,75.0,0.0,1
2123,2123,243116,31892,0.0,0.0,858.0,79.0,0.0,0
3167,3167,48952,62961,18.1056488788449,80.0,39732.0,332.0,0.0,1
2783,2783,108621,31892,0.169494474237384,1.0,5478.0,148.0,0.0,0
2809,2809,164161,31892,0.169494474237384,1.0,1782.0,92.0,0.0,0
4782,4782,54881,54883,2.70212856439324,5.0,36.0,7.0,0.0,1
2322,2322,106240,31892,0.233075271708509,1.0,2442.0,102.0,0.0,0
3018,3018,63365,63373,2.73206494649244,6.0,49.0,8.0,1.0,1
3549,3549,159713,31891,0.0,0.0,18.0,9.0,0.0,0
2547,2547,118383,31892,0.169494474237384,1.0,1254.0,84.0,0.0,0
4534,4534,55842,55846,0.0,0.0,12.0,13.0,0.48936170212766,1
2930,2930,81820,31891,0.0,0.0,21.0,10.0,0.0,0
2594,2594,173823,31892,0.0,0.0,990.0,81.0,0.0,0
4001,4001,143425,31892,0.0,0.0,990.0,81.0,0.0,0
2414,2414,39600,39603,4.61144383489809,12.0,182.0,15.0,0.0,1
4902,4902,257510,31892,0.0,0.0,1188.0,84.0,0.0,0
3125,3125,162155,31891,0.0,0.0,21.0,10.0,0.0,0
2023,2023,64195,64196,0.8048592087636891,2.0,65.0,16.0,0.0,1
3368,3368,58306,58327,2.46728856564975,6.0,182.0,27.0,0.0,1
3491,3491,177206,31892,0.0,0.0,726.0,77.0,0.0,0
2190,2190,171315,31892,0.24524606180983,1.0,792.0,77.0,0.0,0
395,395,45328,50667,4.11853646464186,11.0,216.0,19.0,0.0,1
288,288,43435,31892,0.0,0.0,1584.0,90.0,0.0,0
262,262,201041,31892,0.0,0.0,330.0,71.0,0.0,0
2947,2947,39193,63569,2.48533973823845,4.0,35.0,8.0,0.0,1
4460,4460,211714,31891,0.0,0.0,90.0,33.0,0.0,0
725,725,212221,31892,0.233075271708509,1.0,1782.0,92.0,0.0,0
3391,3391,150616,31892,0.0,0.0,2178.0,99.0,0.0,0
1283,1283,56816,57438,4.83890521093642,17.0,858.0,42.0,0.0,1
2178,2178,106114,31892,0.830079214544511,3.0,528.0,71.0,0.0,0
2426,2426,61288,61293,0.0,0.0,1.0,2.0,1.0,1
1703,1703,62800,62803,3.4743763013717204,8.0,387.0,44.0,0.0,1
2776,2776,42067,42080,13.636656036979499,37.0,3572.0,95.0,0.0,1
4725,4725,35814,57029,2.9555132880924906,10.0,3213.0,164.0,0.0,1
1666,1666,132979,31892,0.0,0.0,462.0,73.0,0.0,0
915,915,111474,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
