,Unnamed: 0,node1,node2,adamic_adar,common_neighbors,preferential_attachment,total_neighbors,similarity,label
1418,1418,95779,31892,0.0,0.0,1782.0,93.0,0.0,0
5244,5244,43148,48009,3.4618118585328297,12.0,1131.0,88.0,0.0,1
1010,1010,64277,64284,8.210940025396,23.0,648.0,28.0,0.745519713261649,1
3654,3654,65254,65255,1.72869470839164,3.0,16.0,5.0,1.0,1
2583,2583,224147,31892,0.0,0.0,396.0,72.0,0.0,0
178,178,275590,31892,0.0,0.0,528.0,74.0,0.0,0
2470,2470,41833,41838,5.666090098290829,17.0,1188.0,67.0,0.0,1
2431,2431,43290,43292,1.68504075370877,4.0,25.0,6.0,1.0,1
2385,2385,42320,43055,4.1201467355372206,12.0,1184.0,57.0,0.0,1
2674,2674,216446,31892,0.0,0.0,2376.0,102.0,0.0,0
4800,4800,37513,37518,4.2201009553334,11.0,144.0,13.0,0.0,1
1942,1942,40213,31892,0.0,0.0,858.0,79.0,0.0,0
3802,3802,243708,31892,0.0,0.0,528.0,74.0,0.0,0
4139,4139,62819,62959,3.94042566604574,10.0,10564.0,205.0,0.0,1
5019,5019,128466,31892,0.0,0.0,2772.0,108.0,0.0,0
628,628,134004,31892,0.169494474237384,1.0,462.0,72.0,0.0,0
2281,2281,47373,47374,1.84512464527081,3.0,16.0,5.0,1.0,1
3933,3933,39743,46641,3.13953312991286,8.0,576.0,65.0,0.0,1
2734,2734,42968,43289,2.50515377063277,6.0,242.0,27.0,0.0,1
4011,4011,42320,57548,3.67485913201246,11.0,480.0,36.0,0.0,1
1993,1993,214435,31892,0.0,0.0,792.0,78.0,0.0,0
4022,4022,42864,42879,7.25731535758832,24.0,625.0,26.0,0.0,1
3106,3106,66659,66664,2.2982992855820896,4.0,25.0,6.0,1.0,1
106,106,106221,31891,0.0,0.0,111.0,40.0,0.0,0
4589,4589,42870,42872,7.25731535758832,24.0,625.0,26.0,0.0,1
4384,4384,138919,31892,0.0,0.0,2706.0,107.0,0.0,0
2066,2066,43293,54526,2.2847275648158702,5.0,198.0,34.0,0.0,1
3491,3491,37247,37250,2.2930642081044903,6.0,70.0,11.0,0.75,1
4721,4721,196078,31892,0.0,0.0,4356.0,132.0,0.0,0
1483,1483,49031,49032,1.5315741611864495,2.0,9.0,4.0,0.0,1
4778,4778,64259,31892,0.0,0.0,2376.0,102.0,0.0,0
4576,4576,183438,31892,0.477584555383948,2.0,1122.0,81.0,0.0,0
2979,2979,95300,31892,0.169494474237384,1.0,1122.0,82.0,0.0,0
2859,2859,46082,46094,3.72346612755845,11.0,384.0,33.0,0.0,1
872,872,73111,31892,0.0,0.0,3366.0,117.0,0.0,0
2384,2384,40713,56455,5.06124663584365,15.0,2016.0,127.0,0.0,1
432,432,43954,65566,7.80918310968174,23.0,2926.0,92.0,0.0,1
4350,4350,101862,31892,0.0,0.0,2970.0,111.0,0.0,0
2225,2225,48533,59882,3.3367586730225898,8.0,378.0,43.0,0.3984375,1
3760,3760,40289,40290,6.719851577602661,21.0,484.0,23.0,0.0,1
1567,1567,41202,41208,5.71277461229705,18.0,551.0,30.0,0.0,1
1381,1381,40647,63608,7.61716708295314,27.0,1708.0,62.0,0.0,1
762,762,88876,31892,0.0,0.0,264.0,70.0,0.0,0
4397,4397,36979,66030,3.38724488629092,11.0,1400.0,67.0,0.0,1
67,67,130376,31892,0.0,0.0,924.0,80.0,0.0,0
4144,4144,67067,67069,10.8210390119624,41.0,1890.0,46.0,0.0,1
518,518,242015,31891,0.0,0.0,18.0,9.0,0.0,0
1005,1005,61736,61740,3.00378619375201,6.0,49.0,8.0,0.0,1
1551,1551,50427,50428,2.986524103273,6.0,49.0,8.0,0.0,1
1436,1436,58335,31892,0.0,0.0,8580.0,196.0,0.0,0
476,476,160335,31892,0.30010162850041305,1.0,858.0,78.0,0.0,0
653,653,110032,31892,0.0,0.0,594.0,75.0,0.0,0
1550,1550,183437,31892,0.477584555383948,2.0,1122.0,81.0,0.0,0
2172,2172,203607,31892,0.0,0.0,330.0,71.0,0.0,0
3535,3535,42317,52069,6.1059336261495,17.0,806.0,40.0,0.0,1
1502,1502,44513,44515,2.92774537421667,6.0,49.0,8.0,0.0,1
667,667,62800,63203,3.00673900424546,8.0,387.0,44.0,0.0,1
4438,4438,54129,54132,2.20998105994003,4.0,25.0,6.0,0.0,1
5370,5370,262377,31892,0.0,0.0,594.0,75.0,0.0,0
1751,1751,58935,58936,2.1146952021178302,4.0,25.0,6.0,1.0,1
4417,4417,63598,63607,7.61997519077991,27.0,1792.0,65.0,0.0,1
608,608,247562,31892,0.169494474237384,1.0,990.0,80.0,0.0,0
3134,3134,62931,66480,1.44269504088896,1.0,12.0,7.0,0.0,1
1666,1666,128464,31892,0.0,0.0,2112.0,98.0,0.0,0
2145,2145,57039,57041,1.44269504088896,1.0,4.0,3.0,1.0,1
4967,4967,153061,31891,0.0,0.0,78.0,29.0,0.0,0
2342,2342,230465,31892,0.0,0.0,264.0,70.0,0.0,0
2840,2840,43907,57358,3.93650289270024,12.0,1040.0,81.0,0.0,1
2308,2308,54390,54392,3.3968160903944904,6.0,147.0,22.0,0.0,1
566,566,47771,47774,2.90651662499136,7.0,1100.0,65.0,0.0,1
3276,3276,58218,58234,4.90003430414418,13.0,196.0,15.0,0.0,1
4301,4301,60806,60812,3.27372364073444,8.0,198.0,23.0,0.0,1
743,743,61736,61738,3.00378619375201,6.0,49.0,8.0,0.0,1
2636,2636,63609,31892,0.0,0.0,2046.0,97.0,0.0,0
4956,4956,251059,31892,0.0,0.0,660.0,76.0,0.0,0
4414,4414,226552,31892,0.169494474237384,1.0,264.0,69.0,0.0,0
4448,4448,60159,60162,2.16404256133344,3.0,16.0,5.0,0.0,1
5404,5404,271775,31892,0.0,0.0,396.0,72.0,0.0,0
343,343,191819,31892,0.0,0.0,1650.0,91.0,0.0,0
2896,2896,62551,62553,1.82047845325367,2.0,9.0,4.0,1.0,1
1065,1065,169291,31892,0.169494474237384,1.0,264.0,69.0,0.0,0
2943,2943,177207,31892,0.0,0.0,726.0,77.0,0.0,0
5120,5120,34466,59241,6.291675407611071,16.0,12300.0,619.0,0.0,1
2908,2908,42068,52338,4.79113570287888,13.0,1900.0,102.0,0.0,1
959,959,62959,31892,0.0,0.0,9174.0,205.0,0.0,0
2997,2997,51097,51101,3.0833900542185004,6.0,49.0,8.0,1.0,1
4757,4757,63504,63505,0.681484917657468,2.0,27.0,10.0,0.293269230769231,1
2104,2104,236343,31891,0.0,0.0,36.0,15.0,0.0,0
4209,4209,55158,55161,4.17032391424246,10.0,297.0,28.0,0.0,1
3769,3769,54756,54757,1.73123404906676,3.0,16.0,5.0,1.0,1
3165,3165,60490,31892,0.0,0.0,3564.0,120.0,0.0,0
2001,2001,36169,36170,2.2538760489301204,4.0,25.0,6.0,0.0,1
4724,4724,212218,31891,0.0,0.0,81.0,30.0,0.0,0
1321,1321,54570,31892,0.169494474237384,1.0,1320.0,85.0,0.0,0
2288,2288,66036,31892,1.09480540890609,4.0,1056.0,78.0,0.0,0
3261,3261,92650,31892,0.0,0.0,1122.0,83.0,0.0,0
5344,5344,63027,65665,1.6677858576707398,3.0,36.0,10.0,0.0,1
4649,4649,195587,31892,0.0,0.0,1254.0,85.0,0.0,0
3918,3918,104459,31892,0.0,0.0,1452.0,88.0,0.0,0
2069,2069,43665,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
5168,5168,45540,45542,5.16977122296397,14.0,225.0,16.0,0.0,1
4618,4618,41032,41033,3.56476047488388,8.0,81.0,10.0,0.0,1
2721,2721,165657,31892,0.0,0.0,594.0,75.0,0.0,0
177,177,35533,41543,7.2035214652959585,26.0,3444.0,99.0,0.0,1
2879,2879,123651,31892,0.0,0.0,792.0,78.0,0.0,0
2495,2495,56814,68263,3.73813881396106,13.0,736.0,42.0,0.0,1
4401,4401,171319,31892,0.24524606180983,1.0,792.0,77.0,0.0,0
1938,1938,183439,31892,0.477584555383948,2.0,1122.0,81.0,0.0,0
2465,2465,250709,31892,0.169494474237384,1.0,924.0,79.0,0.0,0
4498,4498,63135,63136,2.95235773296683,7.0,64.0,9.0,0.0,1
2428,2428,66785,66789,3.2349415885109902,10.0,121.0,12.0,0.0,1
770,770,265089,31892,0.0,0.0,924.0,80.0,0.0,0
2479,2479,60597,60603,2.48533973823845,4.0,25.0,6.0,0.0,1
4539,4539,59146,59147,8.67182693858769,23.0,576.0,25.0,1.0,1
3060,3060,191446,31892,0.0,0.0,594.0,75.0,0.0,0
3287,3287,37515,31892,0.0,0.0,1980.0,96.0,0.0,0
217,217,251671,31892,0.0,0.0,594.0,75.0,0.0,0
3046,3046,66078,66084,5.138388134098791,16.0,374.0,23.0,0.0,1
2081,2081,58651,58654,2.48533973823845,4.0,25.0,6.0,0.0,1
3188,3188,191448,31892,0.0,0.0,594.0,75.0,0.0,0
3538,3538,57361,31892,0.0,0.0,2376.0,102.0,0.0,0
1706,1706,64993,64995,4.19654629182728,12.0,299.0,24.0,0.0,1
1549,1549,67062,67073,10.8210390119624,41.0,1890.0,46.0,0.0,1
1486,1486,128022,31892,0.169494474237384,1.0,594.0,74.0,0.0,0
2871,2871,66071,66072,14.3676818667019,50.0,2601.0,52.0,0.0,1
307,307,179512,31892,0.0,0.0,924.0,80.0,0.0,0
12,12,204816,31892,0.169494474237384,1.0,396.0,71.0,0.0,0
3492,3492,67053,67074,10.8634945815996,41.0,3825.0,89.0,0.0,1
795,795,65326,65333,3.2427163484992003,8.0,90.0,11.0,0.0,1
4616,4616,40012,62484,4.00426588593633,11.0,1050.0,74.0,0.0,1
2161,2161,236345,31891,0.0,0.0,36.0,15.0,0.0,0
4843,4843,56163,56165,2.54421523377403,5.0,217.0,33.0,0.0,1
1851,1851,102288,31892,0.169494474237384,1.0,1386.0,86.0,0.0,0
1082,1082,156648,31892,0.0,0.0,2112.0,98.0,0.0,0
3615,3615,176395,31891,0.23868315209103,1.0,36.0,14.0,0.0,0
2370,2370,54376,54381,2.42328434200112,5.0,48.0,9.0,0.0,1
2989,2989,53621,53630,3.3662884287409103,7.0,64.0,9.0,0.0,1
2084,2084,66494,66612,3.57289175644802,9.0,615.0,47.0,0.0,1
2535,2535,39193,63570,2.48533973823845,4.0,35.0,8.0,0.0,1
534,534,115803,31892,0.0,0.0,1254.0,85.0,0.0,0
265,265,56543,56546,1.63308878441726,3.0,16.0,5.0,1.0,1
4985,4985,62796,62797,3.28512927373316,8.0,81.0,10.0,0.0,1
5013,5013,201494,31892,0.0,0.0,792.0,78.0,0.0,0
4020,4020,195032,31891,0.0,0.0,24.0,11.0,0.0,0
668,668,117982,31892,0.0,0.0,2376.0,102.0,0.0,0
1663,1663,65567,65570,3.51688241771743,12.0,169.0,14.0,0.0,1
5112,5112,151676,31892,0.0,0.0,990.0,81.0,0.0,0
2259,2259,53148,31892,0.0,0.0,3102.0,113.0,0.0,0
1744,1744,180264,31892,0.239556115747019,1.0,924.0,79.0,0.0,0
3074,3074,80810,31892,0.0,0.0,1650.0,91.0,0.0,0
93,93,68240,68241,3.5835247929572795,9.0,100.0,11.0,0.0,1
2865,2865,55882,55885,3.98726239560197,11.0,144.0,13.0,0.0,1
4867,4867,49136,66792,3.1331506308099706,8.0,9072.0,190.0,0.0,1
5224,5224,42692,42697,5.968119516708291,18.0,1260.0,55.0,0.0,1
4060,4060,70968,31891,0.0,0.0,36.0,15.0,0.0,0
2029,2029,61207,61211,3.1230381884,7.0,64.0,9.0,1.0,1
3908,3908,44153,44158,5.26600563860026,15.0,944.0,60.0,0.0,1
1153,1153,45963,45968,4.2154592019202415,12.0,169.0,14.0,1.0,1
3860,3860,55017,59860,3.82259520124803,10.0,736.0,45.0,0.0,1
5248,5248,44829,65517,6.633970868744299,23.0,1344.0,53.0,0.0,1
906,906,198149,31892,0.0,0.0,462.0,73.0,0.0,0
22,22,48570,54892,2.68025711689742,7.0,1200.0,84.0,0.0,1
317,317,104456,31892,0.0,0.0,1452.0,88.0,0.0,0
785,785,129671,31892,0.0,0.0,198.0,69.0,0.0,0
1015,1015,42603,42605,3.34524852951811,8.0,81.0,10.0,0.0,1
2568,2568,162090,31892,0.0,0.0,396.0,72.0,0.0,0
2512,2512,211715,31892,0.0,0.0,1188.0,84.0,0.0,0
1554,1554,38669,45564,3.911301174884661,12.0,8085.0,254.0,0.0,1
4147,4147,196063,31891,0.0,0.0,198.0,69.0,0.0,0
3952,3952,56161,56164,1.6515307699311,4.0,25.0,6.0,1.0,1
3832,3832,132980,31892,0.0,0.0,462.0,73.0,0.0,0
3353,3353,68165,68168,2.7905531327562403,5.0,36.0,7.0,0.0,1
3425,3425,153055,31892,0.254334778144042,1.0,1716.0,91.0,0.0,0
3764,3764,57820,60733,2.00080566744021,3.0,848.0,213.0,0.0,1
5157,5157,53226,53228,3.1660005523744204,8.0,81.0,10.0,1.0,1
1163,1163,38286,31892,0.169494474237384,1.0,4422.0,132.0,0.0,0
237,237,38447,31891,0.23868315209103,1.0,1095.0,367.0,0.0,0
96,96,36526,66424,2.16142783840049,7.0,1022.0,80.0,0.0,1
1566,1566,53121,53125,3.36092735626254,9.0,100.0,11.0,0.0,1
1311,1311,63587,63606,7.60225451903017,27.0,1320.0,47.0,0.0,1
4575,4575,67736,67741,3.9081409135098304,10.0,121.0,12.0,0.0,1
1203,1203,108744,31892,0.0,0.0,2244.0,100.0,0.0,0
5231,5231,191821,31892,0.0,0.0,1914.0,95.0,0.0,0
5372,5372,59873,31892,0.0,0.0,462.0,73.0,0.0,0
4026,4026,56810,68263,6.4039328845805,22.0,529.0,24.0,0.8742857142857142,1
4415,4415,166546,31891,0.0,0.0,54.0,21.0,0.0,0
1621,1621,48964,57441,6.0101018706665705,18.0,627.0,34.0,0.0,1
3146,3146,57016,57018,1.5734722507909298,3.0,24.0,7.0,0.548022598870056,1
4835,4835,36289,36292,2.3315497708825497,6.0,196.0,29.0,0.0,1
4505,4505,68253,68259,3.2673434553181404,8.0,117.0,14.0,0.0,1
215,215,130483,31891,0.0,0.0,27.0,12.0,0.0,0
1516,1516,38816,55507,5.60722837474537,15.0,1320.0,58.0,0.0,1
289,289,55017,59861,1.35701641050952,4.0,161.0,26.0,0.0,1
111,111,53058,53168,2.89567349826554,8.0,1518.0,81.0,0.0,1
4492,4492,145763,31892,0.239556115747019,1.0,264.0,69.0,0.0,0
526,526,49136,31892,0.169494474237384,1.0,4752.0,137.0,0.0,0
3756,3756,263674,31892,0.0,0.0,396.0,72.0,0.0,0
3688,3688,147878,31892,0.0,0.0,2112.0,98.0,0.0,0
3648,3648,146953,31892,1.09480540890609,4.0,2706.0,103.0,0.0,0
180,180,138941,31892,0.0,0.0,1254.0,85.0,0.0,0
4125,4125,177588,31892,0.0,0.0,924.0,80.0,0.0,0
462,462,64991,64994,5.85144135236518,16.0,425.0,26.0,0.0,1
1648,1648,104011,31891,0.267546386419054,1.0,54.0,20.0,0.0,0
670,670,164163,31891,0.0,0.0,33.0,14.0,0.0,0
1540,1540,37219,37224,2.48533973823845,4.0,25.0,6.0,1.0,1
2578,2578,52673,31892,0.0,0.0,594.0,75.0,0.0,0
3348,3348,92888,31892,0.169494474237384,1.0,858.0,78.0,0.0,0
1512,1512,178958,31892,0.169494474237384,1.0,1056.0,81.0,0.0,0
3515,3515,39587,39597,4.60049577133676,12.0,169.0,14.0,0.0,1
454,454,44876,44883,3.7184858881277103,9.0,252.0,23.0,0.0,1
2235,2235,66068,31892,0.0,0.0,1122.0,83.0,0.0,0
1742,1742,105689,31892,0.0,0.0,1122.0,83.0,0.0,0
2983,2983,63364,63370,2.8930071649974303,6.0,119.0,18.0,0.0,1
425,425,141158,31891,0.0,0.0,39.0,16.0,0.0,0
4192,4192,53999,31892,0.0,0.0,1584.0,90.0,0.0,0
4230,4230,41033,41040,3.56476047488388,8.0,81.0,10.0,0.0,1
4646,4646,55303,62508,4.469799413716241,12.0,627.0,40.0,0.0,1
4544,4544,238504,31892,0.239556115747019,1.0,1188.0,83.0,0.0,0
1303,1303,60717,60718,1.44269504088896,1.0,4.0,3.0,0.0,1
808,808,63597,63610,7.63763955443738,27.0,2492.0,90.0,0.0,1
779,779,109833,31892,0.169494474237384,1.0,3432.0,117.0,0.0,0
1504,1504,33193,31892,0.169494474237384,1.0,2376.0,101.0,0.0,0
4661,4661,63596,31892,0.0,0.0,1848.0,94.0,0.0,0
2570,2570,37251,51977,4.05528032487515,9.0,8960.0,195.0,0.0,1
4653,4653,41999,31892,0.0,0.0,4026.0,127.0,0.0,0
2473,2473,243052,31892,0.531245729312505,2.0,528.0,72.0,0.0,0
801,801,212216,31892,0.233075271708509,1.0,1782.0,92.0,0.0,0
73,73,45529,45540,5.16977122296397,14.0,225.0,16.0,0.0,1
2638,2638,65106,65109,3.3662884287409103,7.0,64.0,9.0,0.0,1
4013,4013,45558,45562,4.63334910416068,10.0,154.0,15.0,0.752913752913753,1
4910,4910,138041,31892,0.0,0.0,4290.0,131.0,0.0,0
3943,3943,206749,31892,0.0,0.0,990.0,81.0,0.0,0
2610,2610,98344,31892,0.0,0.0,1914.0,95.0,0.0,0
3041,3041,159886,31892,0.0,0.0,1386.0,87.0,0.0,0
4558,4558,38152,38159,4.15089991748027,11.0,144.0,13.0,1.0,1
4716,4716,53604,53606,4.28469610509728,11.0,144.0,13.0,0.0,1
3520,3520,50677,31892,0.0,0.0,4488.0,134.0,0.0,0
4054,4054,68256,68258,3.202095087256,8.0,81.0,10.0,0.0,1
2586,2586,32956,32962,5.32434022085387,15.0,256.0,17.0,1.0,1
3477,3477,63598,63603,7.61997519077991,27.0,1792.0,65.0,0.0,1
287,287,170057,31892,0.0,0.0,462.0,73.0,0.0,0
3266,3266,60903,31892,0.254334778144042,1.0,1716.0,91.0,0.0,0
561,561,63132,63133,2.95235773296683,7.0,64.0,9.0,0.0,1
2232,2232,95288,31891,0.0,0.0,51.0,20.0,0.0,0
5303,5303,141155,31891,0.0,0.0,39.0,16.0,0.0,0
4010,4010,180790,31892,0.0,0.0,1254.0,85.0,0.0,0
507,507,158028,31892,0.0,0.0,528.0,74.0,0.0,0
2672,2672,125885,31891,0.0,0.0,96.0,35.0,0.0,0
5184,5184,55263,31892,0.0,0.0,1914.0,95.0,0.0,0
1144,1144,64743,64744,3.3662884287409103,7.0,64.0,9.0,0.0,1
2262,2262,80517,31892,0.0,0.0,594.0,75.0,0.0,0
1379,1379,64301,64305,3.59930664368702,8.0,90.0,11.0,0.0,1
4650,4650,154484,31892,0.0,0.0,924.0,80.0,0.0,0
1067,1067,60492,31892,0.0,0.0,726.0,77.0,0.0,0
4826,4826,79600,31891,0.0,0.0,72.0,27.0,0.0,0
3544,3544,175366,31891,0.0,0.0,33.0,14.0,0.0,0
2401,2401,138940,31892,0.0,0.0,792.0,78.0,0.0,0
3133,3133,69228,31892,0.0,0.0,2244.0,100.0,0.0,0
2421,2421,42644,42646,2.44188668916538,6.0,49.0,8.0,1.0,1
3850,3850,51443,51450,3.95606699959198,10.0,121.0,12.0,0.0,1
1814,1814,72301,31891,0.0,0.0,147.0,52.0,0.0,0
2550,2550,61656,61664,3.3662884287409103,7.0,64.0,9.0,0.0,1
1474,1474,111473,31892,0.169494474237384,1.0,1518.0,88.0,0.0,0
3107,3107,63203,63207,2.91965546605555,8.0,153.0,18.0,0.506578947368421,1
5186,5186,201142,31891,0.0,0.0,24.0,11.0,0.0,0
3395,3395,43907,65566,3.93449491406425,12.0,1001.0,78.0,0.0,1
2330,2330,62294,62295,2.7905531327562403,5.0,36.0,7.0,0.0,1
2091,2091,216451,31892,0.0,0.0,2376.0,102.0,0.0,0
2503,2503,56268,56270,2.74754588200139,6.0,427.0,62.0,0.0,1
5279,5279,58757,58758,3.55645902359897,9.0,100.0,11.0,1.0,1
4380,4380,104013,31891,0.267546386419054,1.0,54.0,20.0,0.0,0
3209,3209,50191,50192,1.83256628614024,3.0,16.0,5.0,0.0,1
3529,3529,46835,46838,2.00080566744021,3.0,16.0,5.0,1.0,1
2325,2325,62628,31892,0.0,0.0,660.0,76.0,0.0,0
2024,2024,63656,63657,3.4435007083291698,5.0,36.0,7.0,1.0,1
471,471,175366,31892,0.294014103795206,1.0,726.0,76.0,0.0,0
3197,3197,43289,63355,2.3147708814116896,6.0,77.0,12.0,0.0,1
3526,3526,65571,31892,0.0,0.0,1188.0,84.0,0.0,0
2957,2957,54919,31892,0.0,0.0,330.0,71.0,0.0,0
3057,3057,59459,59461,2.82555707160968,7.0,144.0,19.0,0.0,1
5216,5216,56123,56131,4.9829616658830895,15.0,368.0,24.0,1.0,1
2483,2483,94571,31892,0.0,0.0,2244.0,100.0,0.0,0
4561,4561,49701,58260,3.3486872624202104,11.0,1311.0,77.0,0.0,1
784,784,42703,45141,10.923935138247302,33.0,1734.0,52.0,0.0,1
3791,3791,204867,31891,0.0,0.0,42.0,17.0,0.0,0
3692,3692,67626,31892,0.0,0.0,1980.0,96.0,0.0,0
90,90,61195,61202,3.41703257936915,8.0,441.0,50.0,0.0,1
1855,1855,65792,65795,1.44269504088896,1.0,4.0,3.0,0.0,1
2893,2893,38669,31892,0.0,0.0,15246.0,297.0,0.0,0
859,859,131666,31892,0.0,0.0,462.0,73.0,0.0,0
1058,1058,51849,31892,0.0,0.0,924.0,80.0,0.0,0
4901,4901,42869,42872,7.25731535758832,24.0,625.0,26.0,0.0,1
1136,1136,64278,64281,1.8134029587752605,5.0,36.0,7.0,1.0,1
165,165,38355,31892,0.254334778144042,1.0,1716.0,91.0,0.0,0
4669,4669,262376,31892,0.0,0.0,594.0,75.0,0.0,0
2352,2352,37887,47870,3.4933361903442206,12.0,9409.0,182.0,0.0,1
545,545,67055,67078,10.8210390119624,41.0,1890.0,46.0,0.0,1
1597,1597,62802,62803,3.28512927373316,8.0,81.0,10.0,0.0,1
186,186,128691,31891,0.0,0.0,27.0,12.0,0.0,0
1262,1262,185599,31892,0.0,0.0,1122.0,83.0,0.0,0
5097,5097,98313,31892,0.0,0.0,3498.0,119.0,0.0,0
3955,3955,51989,51990,2.48533973823845,4.0,25.0,6.0,1.0,1
1810,1810,247563,31891,0.0,0.0,45.0,18.0,0.0,0
5241,5241,54921,54926,3.42884739873447,7.0,112.0,15.0,0.0,1
563,563,61344,61347,3.26385474269494,8.0,81.0,10.0,0.0,1
2853,2853,106233,31892,0.233075271708509,1.0,1650.0,90.0,0.0,0
4275,4275,46656,46657,2.16404256133344,3.0,16.0,5.0,1.0,1
2526,2526,72894,31892,0.0,0.0,462.0,73.0,0.0,0
3794,3794,209381,31892,0.0,0.0,594.0,75.0,0.0,0
1852,1852,147954,31892,0.36067376022224107,1.0,264.0,69.0,0.0,0
1401,1401,42316,42320,2.5538939023174905,6.0,224.0,33.0,0.0,1
2529,2529,49431,49432,1.87823857382487,5.0,96.0,17.0,0.0,1
426,426,264370,31892,0.0,0.0,924.0,80.0,0.0,0
870,870,55883,31892,0.0,0.0,792.0,78.0,0.0,0
5314,5314,41372,41375,3.2235230923444504,8.0,1350.0,67.0,0.0,1
1941,1941,182284,31892,0.169494474237384,1.0,660.0,75.0,0.0,0
3884,3884,53229,31892,0.0,0.0,594.0,75.0,0.0,0
3317,3317,61733,61738,3.0833900542185004,6.0,70.0,11.0,0.0,1
2962,2962,34466,59239,3.3216946178259503,9.0,7995.0,619.0,0.0,1
1856,1856,159713,31891,0.0,0.0,18.0,9.0,0.0,0
115,115,53367,53376,5.26338182613095,15.0,600.0,34.0,0.0,1
1771,1771,265091,31892,0.0,0.0,924.0,80.0,0.0,0
3156,3156,128692,31892,0.233075271708509,1.0,594.0,74.0,0.0,0
3056,3056,98321,31892,0.0,0.0,2772.0,108.0,0.0,0
4023,4023,109824,31892,0.169494474237384,1.0,2706.0,106.0,0.0,0
2847,2847,48624,67495,2.19781300437417,4.0,25.0,6.0,1.0,1
2911,2911,180788,31892,0.0,0.0,1254.0,85.0,0.0,0
1543,1543,238601,31892,0.0,0.0,462.0,73.0,0.0,0
1555,1555,159881,31892,0.0,0.0,1386.0,87.0,0.0,0
3294,3294,42079,65234,2.30670082216446,7.0,51870.0,450.0,0.0,1
599,599,221731,31892,0.169494474237384,1.0,528.0,73.0,0.0,0
1395,1395,57358,65571,3.7224437405401294,12.0,1440.0,86.0,0.0,1
848,848,138250,31892,0.169494474237384,1.0,462.0,72.0,0.0,0
133,133,51099,51101,3.0833900542185004,6.0,49.0,8.0,0.0,1
570,570,55449,55450,0.5159718848175229,2.0,9.0,4.0,1.0,1
5364,5364,42252,43185,3.1813974887379803,10.0,5785.0,144.0,0.0,1
5252,5252,78386,31892,0.0,0.0,2046.0,97.0,0.0,0
723,723,94530,31892,0.0,0.0,1056.0,82.0,0.0,0
1286,1286,81819,31891,0.0,0.0,30.0,13.0,0.0,0
2518,2518,54936,54938,1.2291682155306398,2.0,9.0,4.0,0.0,1
49,49,71137,31892,0.0,0.0,330.0,71.0,0.0,0
1487,1487,191361,31892,0.0,0.0,1254.0,85.0,0.0,0
3565,3565,226555,31891,0.0,0.0,12.0,7.0,0.0,0
